file_id,serial_internal,serial,type,condition_group,global_credibility_source_feature,wrong_property_mass_prediction,shuffled_source_prediction,random_feature_1,random_feature_2,random_feature_3,random_feature_4,random_feature_5,random_feature_6
47632795,TP_z22_02,TP_z22_02,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35221666666635,84.51172677071345,0.3114478385253077,0.4243182629810382,0.12990487362720243,-0.49609668432459764,0.8917669686769057,1.5737814416399067
47632798,TP_z22_01,TP_z22_01,z,z|45|0.8|0.6|0.2|0.44,-2.27768313445511,68.35431999999977,84.51172677071345,0.39724964210612956,-1.5304619463589546,0.608681394232651,-1.0132668061235641,0.2968940202588064,0.7992134375479311
47632252,TP_z15_01,TP_z15_01,z,z|45|0.8|0.6|1|0.26,-3.3198510739805873,68.35552066666652,91.4840741157185,-0.35562940848341706,-0.06877043651849955,-0.028170074296708345,-0.12492381665313082,-0.0152451747752596,-0.7944569802694075
47632321,TP_z17_01,TP_z17_01,z,z|45|0.8|0.6|1|0.26,-3.3198510739805873,68.35286133333307,91.4840741157185,-1.3843956579680459,-0.24182056016644435,0.509398701943562,-0.4766823631610744,-0.4744725330443662,-0.2228315351883591
47632336,TP_z15_03,TP_z15_03,z,z|45|0.8|0.6|1|0.26,-3.3242076890454033,68.35133833333309,91.4840741157185,0.6631797565777052,2.470913664768584,0.43350754291547544,-0.8374762427516443,1.3531865559480853,-1.2088821901187237
47632339,TP_z15_02,TP_z15_02,z,z|45|0.8|0.6|1|0.26,-3.3198510739805873,68.35128466666642,91.4840741157185,-1.6761218741189738,-0.6586313456533366,1.8088469819896633,-1.3671701475722808,-0.32107836907892917,-0.7995703524917259
47632342,TP_z17_02,TP_z17_02,z,z|45|0.8|0.6|1|0.26,-3.3198510739805873,68.35313633333308,91.4840741157185,0.4638241785695021,-0.8180360359541664,0.4622010801531417,0.42446360256129595,-1.4477891842958537,1.9713188935869002
47632351,TP_z17_03,TP_z17_03,z,z|45|0.8|0.6|1|0.26,-3.3198510739805873,68.35147466666642,91.4840741157185,-1.0452247163116148,0.21073755428100974,0.6377772852478921,-1.1309360342331145,-1.0362688607912494,1.8368103627970016
47629771,TP_z20_02,TP_z20_02,z,z|45|0.8|0.6|1|2,-3.2989358377612663,68.3265103333331,91.73001032099626,0.39075571587673535,0.06568916200798444,-1.188616109248919,-1.5751471285277991,0.2636985421318286,1.4422423070604926
47629825,TP_z23_01,TP_z23_01,z,z|45|0.8|0.6|1|2,-3.288017873794562,68.32590266666644,91.73001032099626,-0.25360224111675095,0.17642399262735603,-0.21634603930200239,-0.1106338874670137,-0.10807024723149547,-0.23016165557966928
47629960,TP_z23_02,TP_z23_02,z,z|45|0.8|0.6|1|2,-3.288017873794562,68.32590266666644,91.73001032099626,-0.08058845469785605,-0.29823742150892324,-0.22825941252607393,-1.045366224622668,-0.9280283227101194,0.6996850107266268
47630290,TP_z20_03,TP_z20_03,z,z|45|0.8|0.6|1|2,-3.2989358377612663,68.3265103333331,91.73001032099626,0.9730554859009545,0.49389520275674814,0.5014195470343024,1.8418303762999728,0.5266551761382248,1.6450937873763443
47630314,139,TP_z02_03,z,z|45|0.8|0.6|1|2,-1.4370481293734483,68.31294999999999,91.73001032099626,0.6467829854754311,0.14479491479840645,-0.38145244370144593,-0.5209686169934439,0.2872950252507928,-0.8987541470686675
47630320,TP_z20_01,TP_z20_01,z,z|45|0.8|0.6|1|2,-3.288017873794562,68.32460799999988,91.73001032099626,0.6179790003797228,-0.7957217909698205,-0.909821942728682,-2.7635270344526712,-0.952985829626848,0.8303434637757493
47630323,TP_z23_03,TP_z23_03,z,z|45|0.8|0.6|1|2,-3.305010797348652,68.3509213333335,91.73001032099626,-1.351504675837049,-0.9203822252628556,0.531609340582019,-1.6202312834173294,1.340674673041795,-0.4815217054505716
47631133,025,TP_z02_02,z,z|45|0.8|0.6|1|2,-1.4405173950960173,68.32571033333336,91.73001032099626,-0.31575913351090634,0.19008016289847326,-0.32478734034676826,-0.11051073468621718,0.4421022725318529,-0.05854153745833552
47631268,117,TP_z02_01,z,z|45|0.8|0.6|1|2,-1.4656757590621212,68.31500383333334,91.73001032099626,0.7877091860364733,1.8981353156520728,0.5554614247191074,0.24803658373508825,0.40483090115654674,-1.5056807159857934
