entity_id,plate,composition_cluster,size_matched_acid_oer_same_reaction_for_borg_wrong_mechanical_rank,size_matched_borg_wrong_mechanical_for_acid_oer_same_reaction_rank,coverage_matched_acid_oer_same_reaction_vs_borg_wrong_mechanical,size_matched_acid_oer_same_reaction_for_obelix_wrong_ionic_rank,size_matched_obelix_wrong_ionic_for_acid_oer_same_reaction_rank,coverage_matched_acid_oer_same_reaction_vs_obelix_wrong_ionic,size_matched_orr_adjacent_oxygen_electrocatalysis_for_borg_wrong_mechanical_rank,size_matched_borg_wrong_mechanical_for_orr_adjacent_oxygen_electrocatalysis_rank,coverage_matched_orr_adjacent_oxygen_electrocatalysis_vs_borg_wrong_mechanical,size_matched_orr_adjacent_oxygen_electrocatalysis_for_obelix_wrong_ionic_rank,size_matched_obelix_wrong_ionic_for_orr_adjacent_oxygen_electrocatalysis_rank,coverage_matched_orr_adjacent_oxygen_electrocatalysis_vs_obelix_wrong_ionic,size_matched_ocx_adjacent_electrocatalysis_for_borg_wrong_mechanical_rank,size_matched_borg_wrong_mechanical_for_ocx_adjacent_electrocatalysis_rank,coverage_matched_ocx_adjacent_electrocatalysis_vs_borg_wrong_mechanical,size_matched_ocx_adjacent_electrocatalysis_for_obelix_wrong_ionic_rank,size_matched_obelix_wrong_ionic_for_ocx_adjacent_electrocatalysis_rank,coverage_matched_ocx_adjacent_electrocatalysis_vs_obelix_wrong_ionic,skill_matched_acid_oer_same_reaction_control,skill_matched_acid_oer_same_reaction_wrong_rank,skill_gap_acid_oer_same_reaction,skill_matched_orr_adjacent_oxygen_electrocatalysis_control,skill_matched_orr_adjacent_oxygen_electrocatalysis_wrong_rank,skill_gap_orr_adjacent_oxygen_electrocatalysis,skill_matched_ocx_adjacent_electrocatalysis_control,skill_matched_ocx_adjacent_electrocatalysis_wrong_rank,skill_gap_ocx_adjacent_electrocatalysis
tri-oer-3d70e853d8382d169110,3851,tri-cluster-231,0.40085237362377174,0.8709601041789985,False,0.4806440156268498,0.49970403693619037,False,0.6732567775541612,0.842784420504321,False,0.5029004380253345,0.6487510358707234,False,0.801349591570972,0.6702971469160649,False,0.8000473540902096,0.7220314904699894,False,obelix_wrong_ionic,0.6672191310524447,0.038600822559953785,obelix_wrong_ionic,0.6672191310524447,0.047923009976355235,obelix_wrong_ionic,0.6672191310524447,0.02989679007899848
tri-oer-5a1c8677c3675a4803bc,3851,tri-cluster-091,0.29466082632887414,0.7895110690185865,False,0.25275245649342964,0.3087486681662129,False,0.2642358233692435,0.8399431750917485,False,0.12069373742156979,0.4681543743340831,False,0.9318693027110216,0.8295252752456493,False,0.9293832129750207,0.609861489286137,False,obelix_wrong_ionic,0.5357523381082041,0.038600822559953785,obelix_wrong_ionic,0.5357523381082041,0.047923009976355235,obelix_wrong_ionic,0.5357523381082041,0.02989679007899848
tri-oer-4660332e9c99c1df7775,3851,tri-cluster-000,0.9849058837457085,0.05854149402154611,False,0.9849058837457085,0.9042263525512017,False,0.9232863738605422,0.07594412217355274,True,0.9859121581626613,0.948680004735409,False,0.6548478749852018,0.06919616431869302,False,0.6054812359417545,0.8934532970285308,True,obelix_wrong_ionic,0.9235231443115899,0.038600822559953785,obelix_wrong_ionic,0.9235231443115899,0.047923009976355235,obelix_wrong_ionic,0.9235231443115899,0.02989679007899848
tri-oer-717c171699a945a38218,3851,tri-cluster-201,0.2725227891559133,0.7400260447496152,False,0.38498875340357525,0.2134485616195099,False,0.4972179472001894,0.026991831419438853,False,0.7897478394696342,0.5395998579377294,False,0.7545282348762874,0.08133064993488813,False,0.6731975849413994,0.3057890375281165,False,obelix_wrong_ionic,0.5047946016337161,0.038600822559953785,obelix_wrong_ionic,0.5047946016337161,0.047923009976355235,obelix_wrong_ionic,0.5047946016337161,0.02989679007899848
tri-oer-44f9bc29b60ff962c89b,3851,tri-cluster-145,0.29809399786906593,0.7110216644962709,False,0.3548005208949923,0.389250621522434,False,0.4923641529537114,0.7194270155084646,False,0.31289215105954776,0.5055049129868593,False,0.6903042500295963,0.4233455664733041,False,0.7167041553214158,0.6442523973008168,False,obelix_wrong_ionic,0.5300106546702972,0.038600822559953785,obelix_wrong_ionic,0.5300106546702972,0.047923009976355235,obelix_wrong_ionic,0.5300106546702972,0.02989679007899848
tri-oer-e6e70230ee19a8787973,3851,tri-cluster-034,0.3621404048774713,0.3053154966260211,False,0.30661773410678345,0.1510595477684385,False,0.3959985793772937,0.6725464662010181,False,0.38676453178643305,0.5145021901266722,False,0.8838640937610986,0.9261276192731147,True,0.8754587427489049,0.3177459453060258,False,obelix_wrong_ionic,0.5334438262104889,0.038600822559953785,obelix_wrong_ionic,0.5334438262104889,0.047923009976355235,obelix_wrong_ionic,0.5334438262104889,0.02989679007899848
tri-oer-2b70774ce24b11b3e9eb,3851,tri-cluster-060,0.25287084171895347,0.4052326269681544,False,0.22777317390789628,0.7757191902450574,False,0.0014798153190481828,0.11578075056232982,False,0.21475079910027228,0.8016455546347816,False,0.5198887178880076,0.14312773765834025,False,0.5303066177341068,0.5085237362377175,False,obelix_wrong_ionic,0.8011720137326862,0.038600822559953785,obelix_wrong_ionic,0.8011720137326862,0.047923009976355235,obelix_wrong_ionic,0.8011720137326862,0.02989679007899848
tri-oer-3ebcf4f566cf2d5109da,3851,tri-cluster-028,0.25760625073990767,0.8442050432106073,False,0.28400615603172724,0.14768556884100864,False,0.46111045341541373,0.8787735290635729,False,0.4542441103350302,0.6179116846217592,False,0.7285426778738013,0.7618089262460045,False,0.7208476382147508,0.7277731739078963,False,obelix_wrong_ionic,0.6070794364863265,0.038600822559953785,obelix_wrong_ionic,0.6070794364863265,0.047923009976355235,obelix_wrong_ionic,0.6070794364863265,0.02989679007899848
tri-oer-d9d150e88a8843795114,3851,tri-cluster-080,0.469870960104179,0.9409257724635965,False,0.5649342961998343,0.16100390671244227,False,0.5471765123712561,0.9559606961051261,False,0.549662602107257,0.5275245649342962,False,0.7928850479460163,0.9460163371611223,False,0.8262696815437434,0.6601752101337753,False,obelix_wrong_ionic,0.5418491772226826,0.038600822559953785,obelix_wrong_ionic,0.5418491772226826,0.047923009976355235,obelix_wrong_ionic,0.5418491772226826,0.02989679007899848
tri-oer-712e354860feed12ece4,3851,tri-cluster-119,0.8019415176985912,0.7048656327690305,False,0.8273943411862199,0.30460518527287794,False,0.9432934769740736,0.6140641647922339,False,0.879483840416716,0.6860423819107375,False,0.6119332307328046,0.39067124422872024,False,0.6037646501716586,0.7168225405469397,False,obelix_wrong_ionic,0.6862791523617853,0.038600822559953785,obelix_wrong_ionic,0.6862791523617853,0.047923009976355235,obelix_wrong_ionic,0.6862791523617853,0.02989679007899848
tri-oer-a75a618fbb01cf7ac555,3851,tri-cluster-096,0.6785249200899728,0.3129513436723097,False,0.6514147034450101,0.673434355392447,False,0.4822422161714218,0.6370900911566236,False,0.4754942583165621,0.9671480999171304,False,0.6150704392091867,0.8719663785959513,False,0.6349591570971943,0.9487391973481709,False,obelix_wrong_ionic,0.9734225168698947,0.038600822559953785,obelix_wrong_ionic,0.9734225168698947,0.047923009976355235,obelix_wrong_ionic,0.9734225168698947,0.02989679007899848
tri-oer-3a79cf606d4fe5206bba,3851,tri-cluster-071,0.24659642476618918,0.7339883982478986,False,0.1800639280217829,0.7107848940452232,True,0.22138037172960814,0.8902568959393867,False,0.1857464188469279,0.8809636557357642,True,0.9049366639043447,0.8426660352787972,False,0.9248253817923523,0.7869065940570616,False,obelix_wrong_ionic,0.9136379779803481,0.038600822559953785,obelix_wrong_ionic,0.9136379779803481,0.047923009976355235,obelix_wrong_ionic,0.9136379779803481,0.02989679007899848
tri-oer-cdd3838f01e661c3d642,3851,tri-cluster-203,0.5265774831301053,0.4183733870013022,False,0.4492719308630283,0.6901858648040724,False,0.05066887652420978,0.7928258553332544,False,0.025216053036581036,0.8890730436841482,False,0.9252989226944477,0.9216289807032082,False,0.9313365691961644,0.9270747010773056,False,obelix_wrong_ionic,0.9186693500651119,0.038600822559953785,obelix_wrong_ionic,0.9186693500651119,0.047923009976355235,obelix_wrong_ionic,0.9186693500651119,0.02989679007899848
tri-oer-75ea1db19364f5f63d7f,3851,tri-cluster-235,0.17260565881378004,0.32650645199479106,False,0.2245767728187522,0.026991831419438853,False,0.4059429383212975,0.5108322481354327,False,0.42441103350301884,0.29176038830353973,False,0.5850597845388895,0.4962708653959986,False,0.5882561856280336,0.5809754942583165,False,obelix_wrong_ionic,0.3082159346513555,0.038600822559953785,obelix_wrong_ionic,0.3082159346513555,0.047923009976355235,obelix_wrong_ionic,0.3082159346513555,0.02989679007899848
tri-oer-17d2a00df60d1ccc42de,3851,tri-cluster-109,0.42997513910264,0.9121581626612999,False,0.4936663904344738,0.23499467266485144,False,0.7279507517461821,0.7464188469279034,False,0.7124422872025571,0.6568012312063455,False,0.6784657274772108,0.6672191310524447,False,0.6707114952053984,0.7300224931928495,False,obelix_wrong_ionic,0.6659760861844441,0.038600822559953785,obelix_wrong_ionic,0.6659760861844441,0.047923009976355235,obelix_wrong_ionic,0.6659760861844441,0.02989679007899848
tri-oer-fe488e34b5ecf024486c,3851,tri-cluster-141,0.12602107257014325,0.745116609447141,False,0.11773410678347342,0.024920089972771398,False,0.3008168580561146,0.6887652420977862,False,0.4184917722268261,0.36717177696223513,False,0.8286373860542204,0.771990055641056,False,0.8193441458505979,0.5864804072451758,False,obelix_wrong_ionic,0.4367230969574997,0.038600822559953785,obelix_wrong_ionic,0.4367230969574997,0.047923009976355235,obelix_wrong_ionic,0.4367230969574997,0.02989679007899848
tri-oer-d886172b29d2649ee161,3851,tri-cluster-123,0.2522789155913342,0.629454244110335,False,0.18462175920445129,0.2234521131762756,False,0.2123830945897952,0.7608618444418137,False,0.22102521605303657,0.2820527998105836,False,0.7828814963892506,0.7421569788090446,False,0.771161359062389,0.3581153072096602,False,obelix_wrong_ionic,0.39351248964129276,0.038600822559953785,obelix_wrong_ionic,0.39351248964129276,0.047923009976355235,obelix_wrong_ionic,0.39351248964129276,0.02989679007899848
tri-oer-ba391101dd03b5338e36,3851,tri-cluster-003,0.1061915472948976,0.7035633952882681,False,0.15295371137682018,0.25375873091038237,False,0.41127027346987094,0.019888717888007577,False,0.9165384160056825,0.18710784894045224,False,0.589558423108796,0.01586362022019652,False,0.5694921273825027,0.276843849887534,False,obelix_wrong_ionic,0.16852136853320707,0.038600822559953785,obelix_wrong_ionic,0.16852136853320707,0.047923009976355235,obelix_wrong_ionic,0.16852136853320707,0.02989679007899848
tri-oer-c529eae3caf207e02366,3851,tri-cluster-228,0.1831419438854031,0.7619273114715284,False,0.18503610749378477,0.4798745116609447,False,0.5815082277731739,0.33727950751746183,False,0.5812714573221262,0.6633124186101574,True,0.585474132828223,0.2655380608500059,False,0.5809754942583165,0.6445483603646265,False,obelix_wrong_ionic,0.6340120752930034,0.038600822559953785,obelix_wrong_ionic,0.6340120752930034,0.047923009976355235,obelix_wrong_ionic,0.6340120752930034,0.02989679007899848
tri-oer-f32ebd91af6f2d056773,3851,tri-cluster-231,0.3196401089144075,0.8434947318574642,True,0.43423700722149877,0.2769622351130579,False,0.4754350657038002,0.6217592044512845,False,0.4779211554398011,0.4572629335858885,False,0.6215816266129987,0.36450810938794836,False,0.6258434947318575,0.6111637267668995,False,obelix_wrong_ionic,0.513022374807624,0.038600822559953785,obelix_wrong_ionic,0.513022374807624,0.047923009976355235,obelix_wrong_ionic,0.513022374807624,0.02989679007899848
tri-oer-3f305feb58b2190b343c,3851,tri-cluster-209,0.9442997513910264,0.045637504439445954,False,0.9416952764295016,0.7187758967680833,False,0.9774476145377057,0.03308867053391737,True,0.9371966378595952,0.47502071741446666,False,0.51627796850953,0.03107612170001184,False,0.5101811293950514,0.0767136261394578,True,obelix_wrong_ionic,0.33260329110926956,0.038600822559953785,obelix_wrong_ionic,0.33260329110926956,0.047923009976355235,obelix_wrong_ionic,0.33260329110926956,0.02989679007899848
tri-oer-c9105da2f403c61a701d,3851,tri-cluster-008,0.923463951698828,0.45477684384988754,False,0.9281993607197822,0.9472001894163609,True,0.055108322481354326,0.20095892032674323,False,0.26796495797324493,0.92997513910264,False,0.5567065230259264,0.15703800165739315,False,0.55374689238783,0.9120989700485379,False,obelix_wrong_ionic,0.9336450810938794,0.038600822559953785,obelix_wrong_ionic,0.9336450810938794,0.047923009976355235,obelix_wrong_ionic,0.9336450810938794,0.02989679007899848
tri-oer-88078d7695312413b6a5,3851,tri-cluster-104,0.10216644962708654,0.22291937966141825,False,0.11518882443471055,0.583935124896413,False,0.2963182194862081,0.17982715757073517,False,0.839588019415177,0.34734225168698946,False,0.8072688528471647,0.17994554279625902,False,0.7828814963892506,0.11939149994080739,False,obelix_wrong_ionic,0.24304486800047354,0.038600822559953785,obelix_wrong_ionic,0.24304486800047354,0.047923009976355235,obelix_wrong_ionic,0.24304486800047354,0.02989679007899848
tri-oer-c0f2d85d7d64f0aadd61,3851,tri-cluster-135,0.07813424884574405,0.8069136971705931,False,0.07493784775659998,0.008286965786669823,False,0.2707470107730555,0.8953474606369125,False,0.24825381792352313,0.2333964721202794,False,0.7757783828578193,0.8172132117911685,False,0.7549425831656209,0.3326624837220315,False,obelix_wrong_ionic,0.3331360246241269,0.038600822559953785,obelix_wrong_ionic,0.3331360246241269,0.047923009976355235,obelix_wrong_ionic,0.3331360246241269,0.02989679007899848
tri-oer-56d64c5248db38b34abe,3851,tri-cluster-131,0.7863738605422044,0.46543151414703443,False,0.7922931218183971,0.8628507162306144,False,0.012371256067242807,0.12566591689357168,False,0.19941991239493312,0.8497691488102285,False,0.24914170711495207,0.1352551201610039,False,0.2468923878299988,0.898188706049485,False,obelix_wrong_ionic,0.8506570380016574,0.038600822559953785,obelix_wrong_ionic,0.8506570380016574,0.047923009976355235,obelix_wrong_ionic,0.8506570380016574,0.02989679007899848
tri-oer-ee270ae868e86227f1a3,3851,tri-cluster-172,0.780928140168107,0.3205279981058364,False,0.7849532378359181,0.7712205516751509,False,0.2307919971587546,0.09251805374689238,False,0.6819580916301645,0.7516869894637149,False,0.4432934769740736,0.04540073398839825,False,0.366461465609092,0.43382265893216526,False,obelix_wrong_ionic,0.7799810583639162,0.038600822559953785,obelix_wrong_ionic,0.7799810583639162,0.047923009976355235,obelix_wrong_ionic,0.7799810583639162,0.02989679007899848
tri-oer-967d4c3058a609248a47,3851,tri-cluster-111,0.6535456375044394,0.2262933585888481,False,0.632709837812241,0.16248372203149047,False,0.6288031253699539,0.8186930271102166,False,0.27471291582810464,0.5778974783946963,False,0.6997158754587427,0.931632532259974,True,0.6978217118503611,0.5210725701432461,False,obelix_wrong_ionic,0.46827275955960695,0.038600822559953785,obelix_wrong_ionic,0.46827275955960695,0.047923009976355235,obelix_wrong_ionic,0.46827275955960695,0.02989679007899848
tri-oer-1779b9857b4158eac067,3851,tri-cluster-119,0.8124778027702143,0.30413164437078255,False,0.810228483485261,0.3447377767254647,False,0.9028057298449154,0.2847164673848704,False,0.8040724517580206,0.6102166449627087,False,0.6043565762992779,0.28885995027820527,False,0.597727003669942,0.5880194151769859,False,obelix_wrong_ionic,0.5999171303421333,0.038600822559953785,obelix_wrong_ionic,0.5999171303421333,0.047923009976355235,obelix_wrong_ionic,0.5999171303421333,0.02989679007899848
tri-oer-aa84ebcec58d7407dfaa,3851,tri-cluster-022,0.6707706878181603,0.2912276547886824,False,0.6965786669823606,0.23830945897951936,False,0.6318219486208121,0.008523736237717534,False,0.8124778027702143,0.3409494495087013,False,0.7477210844086658,0.00899727713981295,False,0.7329821238309459,0.2738842192494377,False,obelix_wrong_ionic,0.31241861015745237,0.038600822559953785,obelix_wrong_ionic,0.31241861015745237,0.047923009976355235,obelix_wrong_ionic,0.31241861015745237,0.02989679007899848
tri-oer-6a7086c64d1fd3d17b66,3851,tri-cluster-031,0.7696223511305789,0.050254528234876285,False,0.7683201136498164,0.484491535456375,False,0.7160530365810347,0.08399431750917485,True,0.8365691961643187,0.07606250739907659,False,0.501598200544572,0.06043565762992779,False,0.45092932402036223,0.07511542559488575,True,obelix_wrong_ionic,0.07511542559488575,0.038600822559953785,obelix_wrong_ionic,0.07511542559488575,0.047923009976355235,obelix_wrong_ionic,0.07511542559488575,0.02989679007899848
tri-oer-69c1b2c05aa99e6ca170,3851,tri-cluster-236,0.2997513910263999,0.9400378832721676,False,0.40949449508701313,0.1558541494021546,False,0.8737421569788091,0.837989818870605,False,0.7222090683082751,0.5879010299514621,False,0.8191073753995501,0.9970995619746655,False,0.8244939031608856,0.7372439919498046,False,obelix_wrong_ionic,0.5855925180537469,0.038600822559953785,obelix_wrong_ionic,0.5855925180537469,0.047923009976355235,obelix_wrong_ionic,0.5855925180537469,0.02989679007899848
tri-oer-55997c122dc30cc6d3d6,3851,tri-cluster-231,0.4731857464188469,0.8532023203504203,False,0.5462294305670652,0.5352196045933467,False,0.6047117319758494,0.5131999526459098,False,0.5990292411507044,0.6227062862554753,True,0.6094471409968036,0.27725819817686753,False,0.6216408192257606,0.6855688410086421,False,obelix_wrong_ionic,0.6399905291819581,0.038600822559953785,obelix_wrong_ionic,0.6399905291819581,0.047923009976355235,obelix_wrong_ionic,0.6399905291819581,0.02989679007899848
tri-oer-891e40ba336ade9de13f,3851,tri-cluster-129,0.5265774831301053,0.4456019888717888,False,0.4492719308630283,0.6901858648040724,True,0.09766781105718006,0.9154729489759678,False,0.03575233810820409,0.8866461465609092,True,0.9427015508464544,0.9859121581626613,False,0.9212738250266367,0.9292648277494968,False,obelix_wrong_ionic,0.920977861962827,0.038600822559953785,obelix_wrong_ionic,0.920977861962827,0.047923009976355235,obelix_wrong_ionic,0.920977861962827,0.02989679007899848
tri-oer-57ccaa8fbe276faf98f2,3851,tri-cluster-210,0.6537824079554871,0.048360364626494616,False,0.6878773529063573,0.0995027820527998,False,0.46691132946608266,0.03510121936782289,False,0.8930389487391973,0.1603527879720611,False,0.7188942819936072,0.03237835918077424,False,0.745945306025808,0.11625429146442524,False,obelix_wrong_ionic,0.16118148455072806,0.038600822559953785,obelix_wrong_ionic,0.16118148455072806,0.047923009976355235,obelix_wrong_ionic,0.16118148455072806,0.02989679007899848
tri-oer-a10b5e1b442e5f65e25d,3851,tri-cluster-031,0.6474487983899609,0.06404640700840535,False,0.7026163134840772,0.5926364389724162,False,0.781816029359536,0.08204096128803125,True,0.9109743104060614,0.3162069373742157,False,0.5174026281520067,0.07422753640345685,False,0.5014206227062863,0.0793181011009826,True,obelix_wrong_ionic,0.23973008168580562,0.038600822559953785,obelix_wrong_ionic,0.23973008168580562,0.047923009976355235,obelix_wrong_ionic,0.23973008168580562,0.02989679007899848
tri-oer-55fa81ec5b9b2e9bdd27,3851,tri-cluster-058,0.9504557831182668,0.39996448443234284,False,0.9525867171776963,0.9566710074582692,False,0.10802651829051735,0.2651237125606724,False,0.1681662128566355,0.9518764058245531,False,0.9586243636794128,0.19492127382502664,False,0.9586243636794128,0.9223984846691133,False,obelix_wrong_ionic,0.938143719663786,0.038600822559953785,obelix_wrong_ionic,0.938143719663786,0.047923009976355235,obelix_wrong_ionic,0.938143719663786,0.02989679007899848
tri-oer-6c2634ed928094ab46c5,3851,tri-cluster-231,0.7040369361903634,0.7323310050905647,False,0.6940925772463596,0.7094234639516989,False,0.8463359772700367,0.3654551911921392,False,0.6626021072570143,0.7700958920326744,False,0.6431277376583402,0.3323073280454599,False,0.6633124186101574,0.6469752574878656,True,obelix_wrong_ionic,0.7420385935835208,0.038600822559953785,obelix_wrong_ionic,0.7420385935835208,0.047923009976355235,obelix_wrong_ionic,0.7420385935835208,0.02989679007899848
tri-oer-8df49ae15330212bb419,3851,tri-cluster-239,0.22374807624008525,0.9572629335858884,False,0.2596187995738132,0.41257251095063335,False,0.5011246596424767,0.7740026044749615,False,0.5010062744169528,0.6573931573339648,False,0.7378951106901859,0.5793772937137446,False,0.767077068781816,0.6654433526695869,True,obelix_wrong_ionic,0.6412927666627205,0.038600822559953785,obelix_wrong_ionic,0.6412927666627205,0.047923009976355235,obelix_wrong_ionic,0.6412927666627205,0.02989679007899848
tri-oer-008fc69f3ff554094d1a,3851,tri-cluster-129,0.5478868237243992,0.461702379543033,False,0.47626376228246714,0.7021427725819818,False,0.09518172132117912,0.9211554398011128,False,0.0383568130697289,0.8897833550372913,False,0.9203267432224458,0.9870960104178998,False,0.9069492127382502,0.9492127382502664,False,obelix_wrong_ionic,0.9421096247188351,0.038600822559953785,obelix_wrong_ionic,0.9421096247188351,0.047923009976355235,obelix_wrong_ionic,0.9421096247188351,0.02989679007899848
tri-oer-bde839cbad3a46505d8c,3851,tri-cluster-188,0.2730555226707707,0.6462649461347224,False,0.24416952764295016,0.036876997750680714,False,0.44358944003788325,0.7577838285781935,False,0.40061560317272404,0.36657985083461586,False,0.9191428909672072,0.8575825736948028,False,0.9062389013851071,0.6051852728779449,False,obelix_wrong_ionic,0.4367230969574997,0.038600822559953785,obelix_wrong_ionic,0.4367230969574997,0.047923009976355235,obelix_wrong_ionic,0.4367230969574997,0.02989679007899848
tri-oer-ee73b8826056ffd1d8a5,3851,tri-cluster-059,0.12347579022138037,0.2571327098378122,False,0.16822540546939743,0.020007103113531433,False,0.4737776725464662,0.010062744169527642,False,0.9550136143009352,0.20468805493074466,True,0.6641411151888245,0.008878891914289097,False,0.6080265182905173,0.2843021190955369,True,obelix_wrong_ionic,0.19415176985912158,0.038600822559953785,obelix_wrong_ionic,0.19415176985912158,0.047923009976355235,obelix_wrong_ionic,0.19415176985912158,0.02989679007899848
tri-oer-a4aead7b3f6999de747d,3851,tri-cluster-157,0.5474724754350657,0.251627796850953,False,0.5095892032674322,0.39262460044986386,False,0.47821711850361076,0.605007695039659,False,0.4713507754232272,0.5552267077068782,False,0.6292766662720493,0.8635610275837575,False,0.6447851308156742,0.3887178880075767,False,obelix_wrong_ionic,0.6024032200781343,0.038600822559953785,obelix_wrong_ionic,0.6024032200781343,0.047923009976355235,obelix_wrong_ionic,0.6024032200781343,0.02989679007899848
tri-oer-582a1328d4554c43eb12,3851,tri-cluster-123,0.5265774831301053,0.5296554989937255,False,0.4492719308630283,0.6901858648040724,False,0.1781697644134012,0.7531668047827631,False,0.18385225523854623,0.8866461465609092,False,0.9377293713744524,0.8226589321652658,False,0.9360719782171185,0.9292648277494968,False,obelix_wrong_ionic,0.920977861962827,0.038600822559953785,obelix_wrong_ionic,0.920977861962827,0.047923009976355235,obelix_wrong_ionic,0.920977861962827,0.02989679007899848
tri-oer-9cf9d12b65f3240e98b1,3851,tri-cluster-034,0.07736474487983899,0.7953711376820173,False,0.07440511424174263,0.008286965786669823,False,0.16686397537587308,0.9598082159346514,False,0.11110453415413757,0.2310287676098023,False,0.8969456611814846,0.9576772818752219,False,0.8851663312418611,0.3326624837220315,False,obelix_wrong_ionic,0.3385225523854623,0.038600822559953785,obelix_wrong_ionic,0.3385225523854623,0.047923009976355235,obelix_wrong_ionic,0.3385225523854623,0.02989679007899848
tri-oer-78d8d344dea2b6522e97,3851,tri-cluster-203,0.4848466911329466,0.6283887770806204,False,0.4036344264235823,0.676749141707115,False,0.30129039895821,0.8561619509885167,False,0.2358233692435184,0.8418965313128921,False,0.901503492364153,0.8440866579850834,True,0.9131052444654907,0.43826210488930983,False,obelix_wrong_ionic,0.7772581981768675,0.038600822559953785,obelix_wrong_ionic,0.7772581981768675,0.047923009976355235,obelix_wrong_ionic,0.7772581981768675,0.02989679007899848
tri-oer-1777238ade9e486ccca2,3851,tri-cluster-201,0.4137563632058719,0.19509885166331242,False,0.5425594885758257,0.025156860423819108,False,0.7470107730555227,0.004735409020954185,False,0.9469634189653131,0.20960104178998462,False,0.7188942819936072,0.00769503965905055,False,0.745945306025808,0.2843021190955369,True,obelix_wrong_ionic,0.19415176985912158,0.038600822559953785,obelix_wrong_ionic,0.19415176985912158,0.047923009976355235,obelix_wrong_ionic,0.19415176985912158,0.02989679007899848
tri-oer-bab4b9d169fd59a857ba,3851,tri-cluster-164,0.24843139576180892,0.772818752219723,False,0.24180182313247306,0.27666627204924826,False,0.42595004143482895,0.9197348170948265,False,0.30425002959630637,0.48289333491180303,False,0.9473185746418847,0.8304723570498401,False,0.9320468805493074,0.5925180537468924,False,obelix_wrong_ionic,0.522789155913342,0.038600822559953785,obelix_wrong_ionic,0.522789155913342,0.047923009976355235,obelix_wrong_ionic,0.522789155913342,0.02989679007899848
tri-oer-61f23717787efb472f7a,3851,tri-cluster-111,0.260565881378004,0.6737303184562566,True,0.328992541730792,0.5582455309577364,True,0.06440156268497692,0.9082514502190127,False,0.06854504557831183,0.7747129158281046,False,0.636794128092814,0.8912039777435776,False,0.596069610512608,0.42228009944358946,False,obelix_wrong_ionic,0.7463004617023795,0.038600822559953785,obelix_wrong_ionic,0.7463004617023795,0.047923009976355235,obelix_wrong_ionic,0.7463004617023795,0.02989679007899848
tri-oer-1cd4bf95d4c2883d07de,3851,tri-cluster-087,0.45584231087960225,0.9064756718361549,False,0.5233218894281993,0.1621285663549189,False,0.7951935598437315,0.9216289807032082,False,0.6543151414703445,0.5715638688291701,False,0.8117674914170712,0.915354563750444,False,0.8205279981058364,0.7381910737539955,False,obelix_wrong_ionic,0.5810346868710785,0.038600822559953785,obelix_wrong_ionic,0.5810346868710785,0.047923009976355235,obelix_wrong_ionic,0.5810346868710785,0.02989679007899848
tri-oer-b6daf86e6985aa37a85f,3851,tri-cluster-084,0.9141707114952053,0.004617023795430331,False,0.911211080857109,0.7302000710311353,False,0.6965786669823606,0.0652302592636439,False,0.9634189653131289,0.7893926837930626,True,0.8097549425831656,0.06120516159583284,True,0.7902213803717296,0.44998224221617145,False,obelix_wrong_ionic,0.8212383094589795,0.038600822559953785,obelix_wrong_ionic,0.8212383094589795,0.047923009976355235,obelix_wrong_ionic,0.8212383094589795,0.02989679007899848
tri-oer-a22c1bf20d17c128d7ae,3851,tri-cluster-028,0.21475079910027228,0.9681543743340831,False,0.26873446193915,0.16100390671244227,False,0.6814253581153072,0.878655143838049,False,0.6049485024268971,0.528530839351249,False,0.7342251686989464,0.7425121344856161,False,0.6770451047709246,0.6527169409257725,False,obelix_wrong_ionic,0.5361074937847756,0.038600822559953785,obelix_wrong_ionic,0.5361074937847756,0.047923009976355235,obelix_wrong_ionic,0.5361074937847756,0.02989679007899848
tri-oer-6f6fe586d33e488917c5,3851,tri-cluster-239,0.29548952290754116,0.3049603409494495,False,0.35397182431632535,0.012430448680004735,True,0.5836391618326033,0.30969574997040367,False,0.6128803125369954,0.34148218302355865,False,0.5819225760625074,0.25322599739552504,False,0.5834615839943175,0.6715401917840653,False,obelix_wrong_ionic,0.4264827749496863,0.038600822559953785,obelix_wrong_ionic,0.4264827749496863,0.047923009976355235,obelix_wrong_ionic,0.4264827749496863,0.02989679007899848
tri-oer-636d4e122d6c6404df53,3851,tri-cluster-181,0.13010536285071622,0.845270510240322,False,0.1218183970640464,0.14768556884100864,False,0.43506570380016574,0.9584467858411271,False,0.41055996211672785,0.5932283651000355,False,0.868000473540902,0.9473185746418847,False,0.8707233337279507,0.7359417544690423,False,obelix_wrong_ionic,0.6028767609802297,0.038600822559953785,obelix_wrong_ionic,0.6028767609802297,0.047923009976355235,obelix_wrong_ionic,0.6028767609802297,0.02989679007899848
tri-oer-09fd927427584a1f0372,3851,tri-cluster-123,0.5265774831301053,0.5296554989937255,False,0.4492719308630283,0.6901858648040724,False,0.1781697644134012,0.7531668047827631,False,0.18385225523854623,0.8866461465609092,False,0.9377293713744524,0.8226589321652658,False,0.9360719782171185,0.9292648277494968,False,obelix_wrong_ionic,0.920977861962827,0.038600822559953785,obelix_wrong_ionic,0.920977861962827,0.047923009976355235,obelix_wrong_ionic,0.920977861962827,0.02989679007899848
