scope,policy,rank,candidate_index,material_key,material_raw,group,first_group_representative
external_candidate,obelix_family_first,80,32,Al:0.03225806452|Ge:0.02150537634|Li:0.08602150538|O:0.6451612903|P:0.1612903226|Ti:0.05376344086,Li1.6(Al0.6Ge0.4Ti)(PO4)3,component-d77d678c12faf4d4,False
external_candidate,obelix_family_first,81,31,Al:0.03225806452|Ge:0.01075268817|Li:0.08602150538|O:0.6451612903|P:0.1612903226|Ti:0.06451612903,Li1.6(Al0.6Ge0.2Ti1.2)(PO4)3,component-d77d678c12faf4d4,False
external_candidate,obelix_family_first,82,13,Al:0.01098901099|Ge:0.02197802198|Li:0.06593406593|O:0.6593406593|P:0.1648351648|Ti:0.07692307692,Li1.2(Al0.2Ge0.4Ti1.4)(PO4)3,component-d77d678c12faf4d4,False
external_candidate,obelix_family_first,83,268,I:0.07228915663|Li:0.4728915663|S:0.3795180723|Sb:0.04141566265|Si:0.03388554217,Li6.28Si0.45Sb0.55S5.04I0.96,component-fd6acb7e688a0625,False
external_candidate,obelix_family_first,84,14,Al:0.01098901099|Ge:0.03296703297|Li:0.06593406593|O:0.6593406593|P:0.1648351648|Ti:0.06593406593,Li1.2(Al0.2Ge0.6Ti1.2)(PO4)3,component-d77d678c12faf4d4,False
external_candidate,obelix_family_first,85,357,La:0.1|Li:0.1|O:0.6|Ti:0.2,La0.5Li0.5O3Ti1,component-21f452ed084570e0,False
external_candidate,obelix_family_first,86,319,La:0.1237006237|Li:0.0446985447|O:0.6237006237|Ti:0.2079002079,La0.595Li0.215TiO3,component-21f452ed084570e0,False
external_candidate,obelix_family_first,87,162,Cl:0.6060606061|In:0.09090909091|Li:0.2929292929|Zr:0.0101010101,Li2.9In0.9Zr0.1Cl6,component-c68a57832f7e8eda,False
external_candidate,obelix_family_first,88,163,Cl:0.6147540984|In:0.07991803279|Li:0.2868852459|Zr:0.01844262295,Li2.8In0.78Zr0.18Cl6,component-c68a57832f7e8eda,False
external_candidate,obelix_family_first,89,30,Al:0.02|La:0.11|Li:0.09|O:0.6|Ti:0.18,(La0.55Li0.45)(Ti0.9Al0.1)O3,component-21f452ed084570e0,False
external_candidate,obelix_family_first,90,164,Cl:0.622406639|In:0.07157676349|Li:0.27593361|Zr:0.03008298755,Li2.66In0.69Zr0.29Cl6,component-c68a57832f7e8eda,False
external_candidate,obelix_family_first,91,356,La:0.1|Li:0.06|Na:0.04|O:0.6|Ti:0.2,La0.5Li0.3Na0.2O3Ti1,component-21f452ed084570e0,False
external_candidate,obelix_family_first,92,165,Cl:0.625|In:0.0625|Li:0.2708333333|Zr:0.04166666667,Li2.6In0.6Zr0.4Cl6,component-c68a57832f7e8eda,False
external_candidate,obelix_family_first,93,267,I:0.07066869301|Li:0.4680851064|S:0.3852583587|Sb:0.02887537994|Si:0.04711246201,Li6.16Si0.62Sb0.38S5.07I0.93,component-fd6acb7e688a0625,False
external_candidate,obelix_family_first,94,92,Br:0.05591054313|Cl:0.07987220447|Li:0.4408945687|P:0.07987220447|S:0.3434504792,Li5.52PS4.3ClBr0.7,component-864a0973e33a172f,False
external_candidate,obelix_family_first,95,88,Br:0.02384737679|Cl:0.07949125596|Li:0.4435612083|P:0.07949125596|S:0.373608903,Li5.58PS4.7ClBr0.3,component-864a0973e33a172f,False
external_candidate,obelix_family_first,96,94,Br:0.07396449704|Cl:0.07396449704|Li:0.4304733728|P:0.07396449704|S:0.3476331361,Li5.82PS4.7ClBr,component-864a0973e33a172f,False
external_candidate,obelix_family_first,97,167,Cl:0.6315789474|In:0.05263157895|Li:0.2631578947|Zr:0.05263157895,Li2.5In0.5Zr0.5Cl6,component-c68a57832f7e8eda,False
external_candidate,obelix_family_first,98,468,Li:0.4444444444|Se:0.4444444444|Sn:0.1111111111,Li4SnSe4,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,99,283,I:0.07646622123|Li:0.4803266518|S:0.3689680772|Sb:0.05939123979|Sn:0.01484780995,Li6.47Sn0.2Sb0.8S4.97I1.03,component-fd6acb7e688a0625,False
external_candidate,obelix_family_first,100,293,In:0.05660377358|Li:0.1090146751|O:0.6289308176|P:0.1572327044|Ti:0.04821802935,Li2.08Ti0.92In1.08P3O12,component-a7d5850a1d3b53ef,False
external_candidate,obelix_family_first,101,464,Li:0.4444444444|S:0.2222222222|Se:0.2222222222|Sn:0.1111111111,Li4SnS2Se2,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,102,456,Li:0.4266055046|S:0.4587155963|Sb:0.02293577982|Sn:0.09174311927,Li3.72Sn0.8Sb0.2S4,component-c070aaa1f32fc816,False
external_candidate,obelix_family_first,103,240,Ge:0.05511111111|Li:0.4444444444|S:0.4444444444|Sn:0.056,Li4Ge0.496Sn0.504S4,component-c070aaa1f32fc816,False
external_candidate,obelix_family_first,104,463,Li:0.4444444444|S:0.1|Se:0.3444444444|Sn:0.1111111111,Li4SnS0.9Se3.1,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,105,340,La:0.1315789474|Li:0.02631578947|O:0.6315789474|Ti:0.2105263158,La0.625Li0.125TiO3,component-21f452ed084570e0,False
external_candidate,obelix_family_first,106,253,Ge:0.1111111111|Li:0.4444444444|S:0.3333333333|Se:0.1111111111,Li4GeS3Se,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,107,255,Ge:0.1111111111|Li:0.4444444444|Se:0.4444444444,Li4GeSe4,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,108,172,Co:0.02057613169|La:0.1378600823|Li:0.03909465021|O:0.6172839506|Ti:0.1851851852,Li0.19La0.67(Ti0.9Co0.1)O3,component-edf2c8506f6784d3,False
external_candidate,obelix_family_first,109,39,Al:0.04|La:0.12|Li:0.08|O:0.6|Ti:0.16,(La0.6Li0.4)(Ti0.8Al0.2)O3,component-21f452ed084570e0,False
external_candidate,obelix_family_first,110,230,Ge:0.02533333333|Li:0.4444444444|S:0.4444444444|Sn:0.08577777778,Li4Ge0.228Sn0.772S4,component-c070aaa1f32fc816,False
external_candidate,obelix_family_first,111,241,Ge:0.05555555556|Li:0.4444444444|Se:0.4444444444|Sn:0.05555555556,Li4Ge0.5Sn0.5Se4,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,112,460,Li:0.4324631101|S:0.4540295119|Sb:0.0170261067|Sn:0.09648127128,Li3.81Sn0.85Sb0.15S4,component-c070aaa1f32fc816,False
external_candidate,obelix_family_first,113,252,Ge:0.1111111111|Li:0.4444444444|S:0.2222222222|Se:0.2222222222,Li4GeS2Se2,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,114,251,Ge:0.1111111111|Li:0.4444444444|S:0.1111111111|Se:0.3333333333,Li4GeSSe3,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,115,461,Li:0.4337485844|S:0.4530011325|Sb:0.01132502831|Sn:0.1019252548,Li3.83Sn0.9Sb0.1S4,component-c070aaa1f32fc816,False
external_candidate,obelix_family_first,116,349,La:0.1355932203|Li:0.01694915254|O:0.6355932203|Ti:0.2118644068,La0.64Li0.08TiO3,component-21f452ed084570e0,False
external_candidate,obelix_family_first,117,278,I:0.07574598317|Li:0.4644223412|S:0.3833205815|Sb:0.05049732211|Si:0.026013772,Li6.07Si0.34Sb0.66S5.01I0.99,component-fd6acb7e688a0625,False
external_candidate,obelix_family_first,118,232,Ge:0.02|Li:0.4444444444|Se:0.4444444444|Sn:0.09111111111,Li4Ge0.18Sn0.82Se4,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,119,246,Ge:0.08333333333|Li:0.4444444444|Se:0.4444444444|Sn:0.02777777778,Li4Ge0.75Sn0.25Se4,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,120,353,La:0.1364877161|Li:0.2311191993|O:0.5459508644|Ta:0.06869881711|Zr:0.01774340309,La3Li5.08Ta1.51Zr0.39O12,component-715d7f4cc477853b,False
external_candidate,obelix_family_first,121,210,Ga:0.02040816327|Li:0.2517006803|O:0.5442176871|P:0.1360544218|Zn:0.04761904762,Li3.7Zn0.7Ga0.3(PO4)2,component-6c0b8e88c79a5e35,False
external_candidate,obelix_family_first,122,245,Ge:0.08011111111|Li:0.4444444444|S:0.4444444444|Sn:0.031,Li4Ge0.721Sn0.279S4,component-c070aaa1f32fc816,False
external_candidate,obelix_family_first,123,359,La:0.225|Li:0.25|O:0.5|Sr:0.025,(La0.9Sr0.1)LiO2,component-e37baddd7483659e,False
external_candidate,obelix_family_first,124,229,Ge:0.01697530864|I:0.07638888889|Li:0.4598765432|S:0.3865740741|Sb:0.06018518519,Li5.96Ge0.22Sb0.78S5.01I0.99,component-fd6acb7e688a0625,False
external_candidate,obelix_family_first,125,254,Ge:0.1111111111|Li:0.4444444444|S:0.4444444444,Li4GeS4,component-c070aaa1f32fc816,False
external_candidate,obelix_family_first,126,361,La:0.2604166667|Li:0.1979166667|Mg:0.02083333333|O:0.5208333333,La(Li0.76Mg0.08)O2,component-e37baddd7483659e,False
external_candidate,obelix_family_first,127,286,I:0.07927786499|Li:0.4505494505|S:0.3916797488|Sb:0.07221350078|Si:0.006279434851,Li5.74Si0.08Sb0.92S4.99I1.01,component-fd6acb7e688a0625,False
external_candidate,obelix_family_first,128,65,B:0.1818181818|H:0.7272727273|Li:0.04545454545|Y:0.04545454545,LiY(BH4)4,component-2a71e0a499ed03ca,False
external_candidate,obelix_family_first,129,470,Li:0.4|N:0.4|Si:0.2,Li2SiN2,component-94e3acef4c28d550,False
external_candidate,obelix_family_first,130,41,Al:0.06|La:0.13|Li:0.07|O:0.6|Ti:0.14,(La0.65Li0.35)(Ti0.7Al0.3)O3,component-21f452ed084570e0,False
external_candidate,obelix_family_first,131,217,Ga:0.25|Li:0.25|O:0.5,LiGaO2,component-f1a63e35375195fa,False
external_candidate,obelix_family_first,132,44,Al:0.08|La:0.14|Li:0.06|O:0.6|Ti:0.12,(La0.7Li0.3)(Ti0.6Al0.4)O3,component-21f452ed084570e0,False
external_candidate,obelix_family_first,133,250,Ge:0.1111111111|Li:0.4444444444|O:0.4444444444,Li4GeO4,component-e765a42161a2cd5d,False
external_candidate,obelix_family_first,134,371,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Ti:0.1111111111,LiTi2(PO4)3,component-1751b0c9bec9cfa2,False
external_candidate,obelix_family_first,135,368,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.07777777778|Ti:0.03333333333,Li(Ti0.6Sn1.4)(PO4)3,component-2aea8a8a209c0c0c,False
external_candidate,obelix_family_first,136,416,Li:0.2666666667|O:0.5333333333|P:0.1333333333|Zn:0.06666666667,Li4Zn(PO4)2,component-6c0b8e88c79a5e35,False
external_candidate,obelix_family_first,137,369,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.08888888889|Ti:0.02222222222,Li(Ti0.4Sn1.6)(PO4)3,component-2aea8a8a209c0c0c,False
external_candidate,obelix_family_first,138,182,Cr:0.04166666667|Li:0.375|O:0.5|Te:0.08333333333,Li3(Li1.5Cr0.5Te)O6,component-2e864a32f95201a0,False
external_candidate,obelix_family_first,139,247,Ge:0.08571428571|Li:0.4285714286|O:0.4571428571|V:0.02857142857,Li3.75Ge0.75V0.25O4,component-0ad73f6417e66053,False
external_candidate,obelix_family_first,140,59,B:0.07142857143|Li:0.2142857143|O:0.5714285714|P:0.1428571429,Li3BP2O8,component-7fcb199d19799006,False
external_candidate,obelix_family_first,141,35,Al:0.04166666667|Li:0.375|O:0.5|Te:0.08333333333,Li3(Li1.5Al0.5Te)O6,component-2e864a32f95201a0,False
external_candidate,obelix_family_first,142,158,Cl:0.5714285714|Li:0.2857142857|V:0.1428571429,Li2VCl4,component-37ec49522d82065c,False
external_candidate,obelix_family_first,143,374,Li:0.07346938776|Nd:0.1102040816|O:0.612244898|Ti:0.2040816327,Nd0.54Li0.36TiO3,component-022488b4edb8df14,False
external_candidate,obelix_family_first,144,385,Li:0.1428571429|Nd:0.1428571429|O:0.5714285714|Ti:0.1428571429,Li(NdTiO4),component-49fd470de09087f3,False
external_candidate,estm_family_first,1,286,I:0.07927786499|Li:0.4505494505|S:0.3916797488|Sb:0.07221350078|Si:0.006279434851,Li5.74Si0.08Sb0.92S4.99I1.01,component-fd6acb7e688a0625,True
external_candidate,estm_family_first,2,169,Cl:0.6|In:0.1|Li:0.3,Li3InCl6,component-c68a57832f7e8eda,True
external_candidate,estm_family_first,3,166,Cl:0.629590766|Er:0.055613851|Li:0.2654774397|Zr:0.04931794334,Li2.53Er0.53Zr0.47Cl6,component-c15bf60682542e1c,True
external_candidate,estm_family_first,4,464,Li:0.4444444444|S:0.2222222222|Se:0.2222222222|Sn:0.1111111111,Li4SnS2Se2,component-e765a42161a2cd5d,True
external_candidate,estm_family_first,5,62,B:0.1666666667|Ce:0.05555555556|Cl:0.05555555556|H:0.6666666667|Li:0.05555555556,LiCe(BH4)3Cl,component-9fa8e1338292e83b,True
external_candidate,estm_family_first,6,456,Li:0.4266055046|S:0.4587155963|Sb:0.02293577982|Sn:0.09174311927,Li3.72Sn0.8Sb0.2S4,component-c070aaa1f32fc816,True
external_candidate,estm_family_first,7,94,Br:0.07396449704|Cl:0.07396449704|Li:0.4304733728|P:0.07396449704|S:0.3476331361,Li5.82PS4.7ClBr,component-864a0973e33a172f,True
external_candidate,estm_family_first,8,123,Br:0.6666666667|Ga:0.1666666667|Li:0.1666666667,LiGaBr4,component-fa5653c94495539a,True
external_candidate,estm_family_first,9,423,Li:0.3023457863|P:0.03475238923|S:0.5212858384|Si:0.07428323197|Sn:0.06733275413,Li6.96Sn1.55Si1.71P0.8S12,component-9360d422928dd2b7,True
external_candidate,estm_family_first,10,474,Li:0.5714285714|N:0.2857142857|Sr:0.1428571429,Li4SrN2,component-af5c59da78f6f5e9,True
external_candidate,estm_family_first,11,444,Li:0.3954050786|P:0.08827085852|S:0.4836759371|Sn:0.03264812576,Li9.81Sn0.81P2.19S12,component-72e6f457205e515c,True
external_candidate,estm_family_first,12,65,B:0.1818181818|H:0.7272727273|Li:0.04545454545|Y:0.04545454545,LiY(BH4)4,component-2a71e0a499ed03ca,True
external_candidate,estm_family_first,13,156,Cl:0.5714285714|Li:0.2857142857|Mg:0.1428571429,Li2MgCl4,component-37ec49522d82065c,True
external_candidate,estm_family_first,14,155,Cl:0.5714285714|Cr:0.1428571429|Li:0.2857142857,Li2CrCl4,component-42f535930d9218fc,True
external_candidate,estm_family_first,15,439,Li:0.375|S:0.5|Sb:0.125,Li3SbS4,component-7771fc0e7b635877,True
external_candidate,estm_family_first,16,144,Cl:0.01213592233|Li:0.3859223301|O:0.01213592233|P:0.05825242718|S:0.4611650485|Si:0.07038834951,Li9.54Si1.74P1.44S11.4Cl0.3O0.3,component-314d75ed53e5e991,True
external_candidate,estm_family_first,17,394,Li:0.1666666667|Na:0.2777777778|S:0.4444444444|Ti:0.1111111111,Li3Na5(TiS4)2,component-8ef18f4be6109927,True
external_candidate,estm_family_first,18,470,Li:0.4|N:0.4|Si:0.2,Li2SiN2,component-94e3acef4c28d550,True
external_candidate,estm_family_first,19,218,Ga:0.25|Li:0.25|S:0.5,LiGaS2,component-f1a63e35375195fa,True
external_candidate,estm_family_first,20,479,Li:0.6657142857|P:0.2857142857|Si:0.04857142857,Li2.33PSi0.17,component-e732dea4ad2fb342,True
external_candidate,estm_family_first,21,216,Ga:0.1|Li:0.5|S:0.4,Li5GaS4,component-95dd48f923dfd756,True
external_candidate,estm_family_first,22,481,Li:0.75|N:0.25,Li3N,component-9aac23560fbd0a52,True
external_candidate,estm_family_first,23,428,Li:0.3333333333|P:0.1666666667|S:0.5,Li4P2S6,component-add16a77287243fe,True
external_candidate,estm_family_first,24,435,Li:0.375|N:0.125|O:0.375|S:0.125,Li3(SO3)N,component-fe94550320fb2c0c,True
external_candidate,estm_family_first,25,61,B:0.1666666667|Ca:0.08333333333|F:0.08333333333|Li:0.25|O:0.4166666667,Li3CaB2O5F,component-8a61e3e41857b7c9,True
external_candidate,estm_family_first,26,403,Li:0.1|Mn:0.2|O:0.6|Te:0.1,LiMn2TeO6,component-cc8eb4822ea3c7a0,True
external_candidate,estm_family_first,27,85,Bi:0.25|Li:0.25|O:0.5,LiBiO2,component-d698ad42acc6f36f,True
external_candidate,estm_family_first,28,434,Li:0.375|Mn:0.04166666667|O:0.5|Te:0.08333333333,Li3(Li1.5Mn0.5Te)O6,component-2e864a32f95201a0,True
external_candidate,estm_family_first,29,356,La:0.1|Li:0.06|Na:0.04|O:0.6|Ti:0.2,La0.5Li0.3Na0.2O3Ti1,component-21f452ed084570e0,True
external_candidate,estm_family_first,30,180,Co:0.08333333333|Li:0.3333333333|O:0.5|Te:0.08333333333,Li8Co2Te2O12,component-f09f77e8ebc487de,True
external_candidate,estm_family_first,31,172,Co:0.02057613169|La:0.1378600823|Li:0.03909465021|O:0.6172839506|Ti:0.1851851852,Li0.19La0.67(Ti0.9Co0.1)O3,component-edf2c8506f6784d3,True
external_candidate,estm_family_first,32,317,La:0.1195876289|Li:0.05567010309|O:0.618556701|Ti:0.206185567,La0.58Li0.27TiO3,component-d5d8b9ddf1098984,True
external_candidate,estm_family_first,33,133,Ca:0.04752376188|Li:0.04902451226|O:0.6003001501|P:0.1500750375|Pb:0.1530765383,Pb6.12Ca1.9Li1.96(PO4)6,component-422e6de1dc0ae59a,True
external_candidate,estm_family_first,34,181,Co:0.09090909091|Li:0.2727272727|O:0.5454545455|Te:0.09090909091,Li3CoTeO6,component-0a1bf62c483c3d35,True
external_candidate,estm_family_first,35,248,Ge:0.09770114943|Li:0.4252873563|O:0.4597701149|W:0.01724137931,Li3.70Ge0.85W0.15O4,component-0ad73f6417e66053,True
external_candidate,estm_family_first,36,369,Li:0.05555555556|O:0.6666666667|P:0.1666666667|Sn:0.08888888889|Ti:0.02222222222,Li(Ti0.4Sn1.6)(PO4)3,component-2aea8a8a209c0c0c,True
external_candidate,estm_family_first,37,375,Li:0.08024691358|O:0.6090534979|Pr:0.1049382716|Ti:0.2057613169,Pr0.51Li0.39TiO2.96,component-022488b4edb8df14,True
external_candidate,estm_family_first,38,295,K:0.02|Li:0.18|O:0.6|Sb:0.2,(K0.1Li0.9)(SbO3),component-f164aba2b81882f9,True
external_candidate,estm_family_first,39,293,In:0.05660377358|Li:0.1090146751|O:0.6289308176|P:0.1572327044|Ti:0.04821802935,Li2.08Ti0.92In1.08P3O12,component-a7d5850a1d3b53ef,True
external_candidate,estm_family_first,40,355,La:0.1428571429|Li:0.1428571429|O:0.5714285714|Ti:0.1428571429,Li(LaTiO4),component-49fd470de09087f3,True
external_candidate,estm_family_first,41,366,Li:0.05027932961|Nb:0.01117318436|O:0.6703910615|P:0.1675977654|Ti:0.1005586592,	Li0.9Nb0.2O12P3Ti1.8,component-b156a0dd8a38892d,True
external_candidate,estm_family_first,42,294,In:0.2|Li:0.1|O:0.6|Sb:0.1,LiIn2SbO6,component-ac036796a9cc3192,True
external_candidate,estm_family_first,43,325,La:0.1265822785|Li:0.2827004219|O:0.5063291139|Ta:0.01265822785|Zr:0.07172995781,Li6.7La3Zr1.7Ta0.3O12,component-9538ad9c5715847d,True
external_candidate,estm_family_first,44,310,La:0.09090909091|Li:0.09090909091|Nb:0.1818181818|O:0.6363636364,LiLaNb2O7,component-90f2532a956b2036,True
external_candidate,estm_family_first,45,329,La:0.1276595745|Li:0.2765957447|Mo:0.01063829787|O:0.5106382979|Zr:0.07446808511,Li6.5La3Zr1.75Mo0.25O12,component-fadf7e803da09fb1,True
external_candidate,estm_family_first,46,13,Al:0.01098901099|Ge:0.02197802198|Li:0.06593406593|O:0.6593406593|P:0.1648351648|Ti:0.07692307692,Li1.2(Al0.2Ge0.4Ti1.4)(PO4)3,component-d77d678c12faf4d4,True
external_candidate,estm_family_first,47,204,Fe:0.02283105023|Ge:0.08588823657|Li:0.07588606219|O:0.6523157208|P:0.1630789302,Li1.396Fe0.42Ge1.58(PO4)3,component-522ebac993ddfc90,True
external_candidate,estm_family_first,48,359,La:0.225|Li:0.25|O:0.5|Sr:0.025,(La0.9Sr0.1)LiO2,component-e37baddd7483659e,True
external_candidate,estm_family_first,49,139,Ce:0.03296703297|La:0.1318681319|Li:0.2527472527|Nb:0.05494505495|O:0.5274725275,Li5.75La3Nb1.25Ce0.75O12,component-b3ee152f7464c9e7,True
external_candidate,estm_family_first,50,341,La:0.1319261214|Li:0.2524186456|O:0.5277044855|Ta:0.0219876869|Zr:0.06596306069,Li5.74La3Zr1.5Ta0.5O12,component-715d7f4cc477853b,True
external_candidate,estm_family_first,51,185,Cs:0.04|Li:0.2|Mn:0.04|O:0.56|P:0.16,CsLi5Mn(P2O7)2,component-c31acf0dcf5558c4,True
external_candidate,estm_family_first,52,262,Ge:0.2916666667|Li:0.08333333333|O:0.625,Li2Ge7O15,component-9eaac6273622ea6b,True
external_candidate,estm_family_first,53,29,Al:0.02775062452|Li:0.07678939937|O:0.651678071|P:0.1629195178|Ti:0.08086238731,Li1.414Al0.511Ti1.489(PO4)3,component-1751b0c9bec9cfa2,True
external_candidate,estm_family_first,54,257,Ge:0.125|Li:0.25|O:0.5|Zn:0.125,Li2ZnGeO4,component-4334a435eca1fbda,True
external_candidate,estm_family_first,55,447,Li:0.4047619048|O:0.4761904762|S:0.03571428571|Si:0.08333333333,Li3.4Si0.7S0.3O4,component-ccf7ec7c08f1f450,True
external_candidate,estm_family_first,56,383,Li:0.1428571429|Mg:0.1428571429|O:0.5714285714|P:0.1428571429,LiMgPO4,component-658d336280cea144,True
external_candidate,estm_family_first,57,380,Li:0.1282051282|O:0.6153846154|P:0.1538461538|V:0.1025641026,Li2.5V2(PO4)3,component-197ac27fe90328b2,True
external_candidate,estm_family_first,58,58,B:0.07142857143|Li:0.1428571429|Na:0.07142857143|O:0.5714285714|P:0.1428571429,Li2NaBP2O8,component-7fcb199d19799006,True
external_candidate,estm_family_first,59,211,Ga:0.03448275862|Li:0.2413793103|O:0.5517241379|P:0.1379310345|Zn:0.03448275862,Li3.5Zn0.5Ga0.5(PO4)2,component-6c0b8e88c79a5e35,True
external_candidate,estm_family_first,60,48,Al:0.1428571429|Li:0.1428571429|O:0.5714285714|Si:0.1428571429,LiAlSiO4,component-02650e3b427bf6d5,True
external_candidate,estm_family_first,61,196,F:0.125|Fe:0.125|Li:0.125|O:0.5|P:0.125,LiFe(PO4)F,component-b51556d2e940fc10,True
external_candidate,estm_family_first,62,421,Li:0.2|O:0.6|V:0.2,LiVO3,component-a846d0d6dbbddb08,True
external_candidate,estm_family_first,63,69,B:0.25|Li:0.25|O:0.5,LiBO2,component-21e7f685f9aa879e,True
external_candidate,estm_family_first,64,283,I:0.07646622123|Li:0.4803266518|S:0.3689680772|Sb:0.05939123979|Sn:0.01484780995,Li6.47Sn0.2Sb0.8S4.97I1.03,component-fd6acb7e688a0625,False
external_candidate,estm_family_first,65,229,Ge:0.01697530864|I:0.07638888889|Li:0.4598765432|S:0.3865740741|Sb:0.06018518519,Li5.96Ge0.22Sb0.78S5.01I0.99,component-fd6acb7e688a0625,False
external_candidate,estm_family_first,66,278,I:0.07574598317|Li:0.4644223412|S:0.3833205815|Sb:0.05049732211|Si:0.026013772,Li6.07Si0.34Sb0.66S5.01I0.99,component-fd6acb7e688a0625,False
external_candidate,estm_family_first,67,268,I:0.07228915663|Li:0.4728915663|S:0.3795180723|Sb:0.04141566265|Si:0.03388554217,Li6.28Si0.45Sb0.55S5.04I0.96,component-fd6acb7e688a0625,False
external_candidate,estm_family_first,68,234,Ge:0.03252647504|I:0.0756429652|Li:0.4704992436|S:0.378214826|Sb:0.04311649017,Li6.22Ge0.43Sb0.57S5I,component-fd6acb7e688a0625,False
external_candidate,estm_family_first,69,267,I:0.07066869301|Li:0.4680851064|S:0.3852583587|Sb:0.02887537994|Si:0.04711246201,Li6.16Si0.62Sb0.38S5.07I0.93,component-fd6acb7e688a0625,False
external_candidate,estm_family_first,70,162,Cl:0.6060606061|In:0.09090909091|Li:0.2929292929|Zr:0.0101010101,Li2.9In0.9Zr0.1Cl6,component-c68a57832f7e8eda,False
external_candidate,estm_family_first,71,163,Cl:0.6147540984|In:0.07991803279|Li:0.2868852459|Zr:0.01844262295,Li2.8In0.78Zr0.18Cl6,component-c68a57832f7e8eda,False
external_candidate,estm_family_first,72,164,Cl:0.622406639|In:0.07157676349|Li:0.27593361|Zr:0.03008298755,Li2.66In0.69Zr0.29Cl6,component-c68a57832f7e8eda,False
external_candidate,estm_family_first,73,165,Cl:0.625|In:0.0625|Li:0.2708333333|Zr:0.04166666667,Li2.6In0.6Zr0.4Cl6,component-c68a57832f7e8eda,False
external_candidate,estm_family_first,74,167,Cl:0.6315789474|In:0.05263157895|Li:0.2631578947|Zr:0.05263157895,Li2.5In0.5Zr0.5Cl6,component-c68a57832f7e8eda,False
external_candidate,estm_family_first,75,465,Li:0.4444444444|S:0.3333333333|Se:0.1111111111|Sn:0.1111111111,Li4SnS3Se,component-e765a42161a2cd5d,False
external_candidate,estm_family_first,76,460,Li:0.4324631101|S:0.4540295119|Sb:0.0170261067|Sn:0.09648127128,Li3.81Sn0.85Sb0.15S4,component-c070aaa1f32fc816,False
external_candidate,estm_family_first,77,461,Li:0.4337485844|S:0.4530011325|Sb:0.01132502831|Sn:0.1019252548,Li3.83Sn0.9Sb0.1S4,component-c070aaa1f32fc816,False
external_candidate,estm_family_first,78,463,Li:0.4444444444|S:0.1|Se:0.3444444444|Sn:0.1111111111,Li4SnS0.9Se3.1,component-e765a42161a2cd5d,False
external_candidate,estm_family_first,79,230,Ge:0.02533333333|Li:0.4444444444|S:0.4444444444|Sn:0.08577777778,Li4Ge0.228Sn0.772S4,component-c070aaa1f32fc816,False
external_candidate,estm_family_first,80,92,Br:0.05591054313|Cl:0.07987220447|Li:0.4408945687|P:0.07987220447|S:0.3434504792,Li5.52PS4.3ClBr0.7,component-864a0973e33a172f,False
external_candidate,estm_family_first,81,240,Ge:0.05511111111|Li:0.4444444444|S:0.4444444444|Sn:0.056,Li4Ge0.496Sn0.504S4,component-c070aaa1f32fc816,False
external_candidate,estm_family_first,82,88,Br:0.02384737679|Cl:0.07949125596|Li:0.4435612083|P:0.07949125596|S:0.373608903,Li5.58PS4.7ClBr0.3,component-864a0973e33a172f,False
external_candidate,estm_family_first,83,91,Br:0.03955696203|Cl:0.07911392405|Li:0.4462025316|P:0.07911392405|S:0.3560126582,Li5.64PS4.5ClBr0.5,component-864a0973e33a172f,False
external_candidate,estm_family_first,84,245,Ge:0.08011111111|Li:0.4444444444|S:0.4444444444|Sn:0.031,Li4Ge0.721Sn0.279S4,component-c070aaa1f32fc816,False
external_candidate,estm_family_first,85,252,Ge:0.1111111111|Li:0.4444444444|S:0.2222222222|Se:0.2222222222,Li4GeS2Se2,component-e765a42161a2cd5d,False
external_candidate,estm_family_first,86,251,Ge:0.1111111111|Li:0.4444444444|S:0.1111111111|Se:0.3333333333,Li4GeSSe3,component-e765a42161a2cd5d,False
external_candidate,estm_family_first,87,253,Ge:0.1111111111|Li:0.4444444444|S:0.3333333333|Se:0.1111111111,Li4GeS3Se,component-e765a42161a2cd5d,False
external_candidate,estm_family_first,88,232,Ge:0.02|Li:0.4444444444|Se:0.4444444444|Sn:0.09111111111,Li4Ge0.18Sn0.82Se4,component-e765a42161a2cd5d,False
external_candidate,estm_family_first,89,241,Ge:0.05555555556|Li:0.4444444444|Se:0.4444444444|Sn:0.05555555556,Li4Ge0.5Sn0.5Se4,component-e765a42161a2cd5d,False
external_candidate,estm_family_first,90,467,Li:0.4444444444|S:0.4444444444|Sn:0.1111111111,Li4SnS4,component-c070aaa1f32fc816,False
