cell_id,batch,life,censored,theta_log10_a,theta_beta,log10_var_delta_qv,log10_abs_min_delta_qv,capacity_slope_2_100,capacity_intercept_2_100,qd100_over_qref,ce_mean_10_100,ce_std_10_100,mean_charge_c_rate,mean_discharge_c_rate
b3c33,batch3,1284.0,False,-5.943386892347712,1.561926495365387,-1.003403643929072,-0.002182353954669141,-1.460174891774707e-05,1.0629064477806631,0.9981350735173947,1.0000007840379093,3.807174731377801e-05,4.7701149425287355,4.0
b3c34,batch3,1158.0,False,-5.875988553035758,1.574071124022229,-0.8968460746202607,0.014205881118882623,-2.3192974644405724e-05,1.0644286154442377,0.9974944928927472,1.0000114573073111,4.0865718107729337e-05,4.948648648648649,4.0
b3c35,batch3,1093.0,False,-6.220382245635757,1.7056246949584093,-0.9180951270242395,0.014228252004813603,-2.111037353123288e-05,1.0655716805652438,0.9979717223857907,1.0001466371410317,5.093192315487433e-05,5.087179487179487,4.0
b3c36,batch3,923.0,False,-5.7605611308486395,1.559227554253691,-1.0063870818617457,0.010021497660292618,-2.4096006184297087e-05,1.0605961165174191,0.9973471081923486,1.000114134861735,3.478129824498087e-05,5.135714285714284,4.0
b3c37,batch3,1390.0,False,-5.610496651345795,1.437293817191212,-0.971264484215674,-0.0005833829642675985,-4.327666048236465e-06,1.0496096018775505,0.9981164009193174,0.9992018012730448,0.005161922793368792,4.8,4.0
b3c38,batch3,1935.0,False,-5.943018734472826,1.5043759874077938,-0.9473422561602282,0.01749418109939967,-1.0482231292522919e-05,1.0725235776343018,0.9986264308749846,1.000133533510656,5.222021893210099e-05,4.7701149425287355,4.0
b3c39,batch3,1156.0,False,-5.869448740171384,1.5476475233176532,-0.9563849963220643,0.007505171496023161,-9.214886827459372e-06,1.051074280440321,0.9980580210322247,1.0001707254582888,3.69921465099159e-05,4.948648648648649,4.0
b3c40,batch3,796.0,False,-6.575874710085955,1.900338027285598,-0.9649666823832724,0.014862207310942623,-1.0782481137906446e-05,1.0635744550228812,0.9980596370669669,1.0002541876338833,3.420308485765797e-05,5.087179487179487,4.0
b3c41,batch3,786.0,False,-7.0178933827628,2.0175018243736345,-0.9968038842446941,0.011638753716688195,7.176570191713343e-06,1.0540417646171918,0.9992949552087519,1.0003342852427946,3.6270673322919735e-05,5.135714285714284,4.0
b3c42,batch3,1642.0,False,-6.407576964592746,1.6809094175888601,-0.9153317244472404,0.011409184537900718,-1.1110946197315694e-07,1.0695463049663987,0.9990908813067829,1.000039285283646,3.7748067453343914e-05,4.8,4.0
b3c43,batch3,1046.0,False,-6.736251362957258,1.8486935946298926,-0.8861683137116174,0.018525241191329925,1.0605157699441611e-06,1.0728488349078538,0.9990861745419669,1.000181124409285,3.742837975180298e-05,4.7701149425287355,4.0
b3c44,batch3,940.0,False,-6.716923261331392,1.8507637274253967,-0.912756044388253,0.002271478706132909,2.156542980821176e-06,1.0732378971160583,0.9990978405349338,1.0002337159707737,2.9879861106973368e-05,4.948648648648649,4.0
b3c45,batch3,1801.0,False,-6.150833801650591,1.5771512936058218,-0.9195641598855939,0.005978867964500058,-2.447095856532005e-06,1.0716548574442382,0.9989649628353002,1.0001419458965188,0.00037825746923471993,4.8,4.0
b4c0,batch4,857.0,False,-6.343238319887718,1.7950349385330107,-1.0586523400742356,-0.010021890738064547,-1.8087594310485535e-06,1.043155062892599,0.9985763197520687,1.0002539493013078,5.918954332142218e-05,4.84,4.0
b4c1,batch4,761.0,False,-5.9238781463654,1.70744479329246,-0.9277106375234466,0.008828482539107948,-3.5813871366732266e-05,1.050833811480107,0.9966074188224189,1.0002987538878538,7.352956599753449e-05,4.98875,4.0
b4c2,batch4,743.0,False,-6.5162480993299186,1.8874705437900912,-1.0500927766198074,0.013559248175436108,-8.86424118738464e-06,1.055298551048031,0.9980696561005271,1.000558369175072,6.751900950726732e-05,4.98875,4.0
b4c3,batch4,778.0,False,-6.708260944427984,1.916137670984397,-0.9794379235549849,0.010798029109697987,4.050948670371554e-06,1.0502844076784166,0.9990432642673667,1.000538028950735,6.847218281656003e-05,5.1850000000000005,4.0
b4c4,batch4,657.0,False,-6.453324016829839,1.8231036877397497,-0.9532045747433412,-0.0035949885393334008,-9.867928262270707e-07,1.0437755688583794,0.9987459529067778,1.0003473949066912,6.234519950111454e-05,5.45,4.0
b4c5,batch4,914.0,False,-6.333419820496736,1.7310243248619348,-0.9160509968152883,-0.0004641394472471602,7.17554483610902e-06,1.0402820936780044,0.9990700773818174,1.0004180690448954,5.6447948150850405e-05,4.8629999999999995,4.0
b4c6,batch4,707.0,False,-6.5657121719213976,1.876013664600531,-1.0787707170591327,-0.006702410699638124,-2.13682993197199e-06,1.0390398308517828,0.9987827701753295,1.000448186992866,5.986485670868852e-05,5.1850000000000005,4.0
b4c7,batch4,530.0,False,-6.804736419087065,1.979876458646684,-1.0209630643093193,0.016284902964279466,5.549177489171937e-06,1.0554866646753245,0.999186332968832,1.000052598331336,0.00016294235664264626,5.45,4.0
b4c8,batch4,678.0,False,-7.008258515541286,2.063644834485926,-0.9567157436043492,0.013652709908782212,8.08191218305856e-06,1.0523000800544209,0.9992806107212362,0.9999196620698639,0.00013885102377155214,4.8629999999999995,4.0
b4c9,batch4,443.0,False,-6.5894544618263104,2.0070338754171764,-1.014506111045301,0.00853290589492877,-9.051085961656887e-06,1.0618918003335391,0.9980083322665422,1.0001637808511321,0.00016963376672746926,5.72,4.0
b4c10,batch4,873.0,False,-6.536168748960351,1.8125763522945015,-0.8964340807112636,0.015505980145428469,3.188817563380713e-06,1.065077229900227,0.9990182971287982,1.0001237480311902,0.0003759035527674405,4.84,4.0
b4c11,batch4,864.0,False,-6.736281390428277,1.882799550572707,-0.8935073552686114,0.012495845570181713,1.8481162646891804e-06,1.0622530430401975,0.9991857483569129,1.0001322798409664,0.00016641746923140466,4.84,4.0
b4c12,batch4,819.0,False,-6.7637431710564435,1.9015466362043814,-0.9261070587131398,0.014760176307489624,1.8143487940622136e-06,1.0613049540700883,0.9990807325170836,1.0001792541579975,0.00021173896958079542,4.9585,4.0
b4c13,batch4,772.0,False,-6.705565522523744,1.8834353820810987,-0.9206357406523108,0.013838200182934027,1.695532838590101e-05,1.0694220590603993,0.9994374575922027,1.0000548954051467,0.00012817363495183501,4.9585,4.0
b4c14,batch4,608.0,False,-7.261670582207731,2.1489062227187796,-0.9790310851945057,-0.00047313519498654223,5.934169449601291e-06,1.0636079240247367,0.9992309468852549,1.0003951395330233,0.00014013366458056443,5.1850000000000005,4.0
b4c15,batch4,676.0,False,-6.859910168881575,1.9908347339720458,-1.028539878030154,0.011222334499176504,3.268831168835167e-06,1.065194082539682,0.9990780316242565,0.9999280175713594,0.00017342168165638598,5.1850000000000005,4.0
b4c16,batch4,910.0,False,-6.253526074604899,1.7158168621553282,-0.9595707797961348,0.007294029252450319,-3.4639876314213637e-06,1.0595184724601112,0.9987311265690398,1.0000232081726885,0.0001584365897521594,5.063000000000001,4.0
b4c17,batch4,828.0,False,-6.346175925194168,1.782405294128666,-1.0110596818337922,0.007691076916320047,-6.500544217694088e-06,1.0420903136136876,0.9984970076867896,1.0004666089324814,0.00018291758188818873,5.063000000000001,4.0
b4c18,batch4,907.0,False,-6.036532275071809,1.643906242157605,-0.9094362338065196,0.013791163972089023,-1.1594312925172761e-05,1.0539744079389817,0.9983172766803518,1.0007379908252538,0.00026249884880404117,4.98875,4.0
b4c19,batch4,992.0,False,-5.981573715756444,1.60209386547059,-0.9739409293363966,0.014424517918393063,-1.0767146567719237e-05,1.0525644598284885,0.9985100642849414,1.000136976737972,0.00013028038464968925,5.063000000000001,4.0
b4c20,batch4,748.0,False,-6.019973034071517,1.7215852856321596,-0.8794509660218341,0.009626079412728196,-3.1767925788499914e-05,1.0471025409828896,0.9970239366258052,1.0002770303198336,0.0001515604176666373,4.98875,4.0
b4c21,batch4,774.0,False,-6.798767080712914,1.9270177780956093,-0.9081359004738417,-0.007829511805666102,8.51639455782157e-06,1.05861383357452,0.9994320929672401,1.0004006966354506,3.63689169115016e-05,4.84,4.0
b4c22,batch4,672.0,False,-6.45690891862984,1.8539524599574657,-1.015273611950197,0.010825298849524538,-2.1484479901056448e-05,1.0533020074648525,0.9979007789984456,1.0003715321397262,0.00027520585089578785,5.45,4.0
b4c23,batch4,1039.0,False,-6.237111973252809,1.667882896593737,-0.9755991841606464,-0.00025405920600728756,8.361682127313755e-07,1.0509517281484229,0.9990911585042582,1.000367273741285,5.744819454650435e-05,4.9585,4.0
b4c24,batch4,989.0,False,-6.227788953393729,1.6869340366637182,-0.9478315361957979,0.009428014945336738,-1.6865108225147588e-06,1.048162255486291,0.9987763248224397,1.0001143616877828,0.0001806538504527651,4.8629999999999995,4.0
b4c25,batch4,454.0,False,-6.392612751193228,1.8922779062162671,-0.9686862554240285,0.0037189396147306124,1.334528262213578e-05,1.0369486037175837,0.998915708543689,0.9997950843558763,0.0003221076070178725,5.72,4.0
b4c26,batch4,477.0,False,-6.6410004822997575,1.9756672245840585,-1.045685988500687,0.009879556014088926,-8.39055040198076e-06,1.0399365928179751,0.9983979436768332,0.9999368419103628,0.0001832667867980723,5.72,4.0
b4c27,batch4,501.0,False,-6.546744825506595,1.9352099508082552,-1.0632945753027936,0.003941782393247494,-1.8339022881895835e-06,1.0404534805318488,0.9986428422680911,1.0001450710445228,0.0002842723072469658,5.45,4.0
b4c28,batch4,829.0,False,-6.596100106051942,1.8384860466263517,-1.032887410340912,0.006076822332031682,2.1925157699446926e-06,1.067494442301793,0.9990416630348293,1.0001088958913702,7.141484498264352e-05,4.9585,4.0
b4c29,batch4,888.0,False,-6.128055576091393,1.6767161415314629,-0.9442395602015834,0.017937064596327233,-1.8774102659246667e-05,1.0681557509527928,0.9981621189198665,1.0000285044625534,0.00020705706634394753,4.84,4.0
b4c30,batch4,616.0,False,-6.6060258501461995,1.9808840603365752,-0.9817516087608487,0.004761303062334977,-7.53911069882969e-06,1.0526937562618013,0.9982540437967516,1.0001089302233879,0.00013938936573396283,4.98875,4.0
b4c31,batch4,560.0,False,-6.510239695109358,1.8966471152611084,-1.0366166870481286,0.0032611070251704266,-5.753727891161045e-06,1.0549260532537617,0.9987052382607021,1.0000697173891964,0.00017089421920778557,5.45,4.0
b4c32,batch4,755.0,False,-6.4857468557277125,1.8146079735622587,-0.9771864160940223,0.006314046541103713,-4.442795305339602e-09,1.057941391229025,0.9989458266961384,1.000257128016056,4.450803316408716e-05,5.063000000000001,4.0
b4c33,batch4,506.0,False,-6.705725682129484,2.0057137377387724,-0.9352122788131007,0.014874006022365795,-1.0783549783550112e-05,1.0669703741702738,0.9983447722154873,1.0000413037044462,6.429835962799837e-05,5.72,4.0
b4c34,batch4,892.0,False,-6.11986466286081,1.6848939547043862,-1.0706412243201466,0.005383069880449869,-4.728300556586113e-06,1.0523365362576782,0.9984373063313647,0.9996650891838348,5.832562210252449e-05,4.84,4.0
b4c35,batch4,1082.0,False,-5.954999318676102,1.5844685977831194,-0.9112582671977033,0.010894383724104548,-1.1370231292516223e-05,1.0567641171494533,0.9983944875355407,0.9999374782399677,5.1831992775479886e-05,4.84,4.0
b4c36,batch4,600.0,False,-6.256370081167736,1.7903081540672663,-0.9588207423454986,0.006111494065715069,-1.9463027829316945e-05,1.061961570984951,0.9979197172849644,0.9999720433502016,5.0528068169450704e-05,5.72,4.0
b4c37,batch4,864.0,False,-6.136409298433404,1.6999184081484457,-0.9868618991106646,0.003109655566076844,-1.0294880643171557e-05,1.0457192005289628,0.9983235225702048,1.0000697065095352,4.612434151334351e-05,5.063000000000001,4.0
b4c38,batch4,1166.0,False,-6.2726660785917465,1.6916199732008197,-0.991178356057459,0.012068673100461787,-2.3194755720471584e-06,1.0604367265875072,0.9988215683716566,1.0000241906958272,4.405748820783336e-05,4.84,4.0
b4c39,batch4,739.0,False,-6.49062708455301,1.8226043146188249,-0.9287575523413942,0.011229514348278548,-9.172113790974937e-06,1.050506232348794,0.9987639746486306,1.0000815802366179,4.13696061227146e-05,5.1850000000000005,4.0
b4c40,batch4,1089.0,False,-6.26234360905916,1.6941076124455619,-0.958585475359726,0.009245678840927326,-7.710437847867235e-06,1.061486149501958,0.9986123477875416,1.0000763959214498,4.2586531461891824e-05,4.8629999999999995,4.0
b4c41,batch4,837.0,False,-6.991060674338848,1.9642526741756994,-0.9881684946361138,0.011530719218700521,1.073101546071941e-05,1.0595251808377653,0.9997420757853958,1.0000217579063304,4.545434503163277e-05,4.84,4.0
b4c42,batch4,775.0,False,-6.901917515285582,1.9591363192188112,-0.9481143885319149,0.0082643991211573,1.2831482993188064e-05,1.0531537630542154,0.9996108157001291,1.000142882673379,4.6853375050768356e-05,4.84,4.0
b4c43,batch4,751.0,False,-7.0004302302478605,1.999788641993147,-0.8979043357030787,0.005509282432174995,1.4798554112552308e-05,1.0448190696998554,0.9997541788402002,1.000166203365739,3.4185875498126116e-05,4.8629999999999995,4.0
b4c44,batch4,943.0,False,-6.658958052990849,1.8185966752700264,-0.9937505568680858,-0.0036862342756292916,1.3845495361783277e-05,1.0466271504436195,0.9997742393009953,1.0000963311675157,7.4762003936788e-05,4.9585,4.0
