seed,A,B,C,D
20291062,-0.03182049974860707,-0.07675567202003306,-0.03488016318597313,0.21644256800434625
20291063,0.010162882084113947,-0.039268739347125714,-0.17224105350348962,-0.11360865098670392
20291064,-0.21646218918353916,-0.07720562320039123,0.16344302128604385,-0.13543708614618657
20291065,0.14363919970419017,0.15761189913039694,-0.16807751149264247,0.08615887633445363
20291066,-0.1667696553566703,-0.09219499685538986,0.18586855447991513,-0.024621107020617462
20291067,0.07723550410323668,0.14162963320407462,-0.04554399016620485,-0.046260564384985686
20291068,0.06368899421780026,0.09131609221642356,0.16275909651769144,0.1751914150136626
20291069,-0.17380988093264887,-0.022215589611550915,-0.054015058349657565,-0.16492962077419712
20291070,0.05866154723640269,0.053220225612764835,-0.03850376459022627,0.002498706402068025
20291071,0.15450100490683968,0.17050749995946218,-0.06404595495215963,0.07101365589742907
20291072,-0.22526322107102154,-0.12902200113043855,0.046530881608257246,-0.19072358998354041
20291073,0.22178660349856338,0.22380271743562005,-0.15894651590113038,0.11122993048629584
20291074,-0.021837597866691125,0.15648102183043008,-0.11088880224422676,-0.05061305296769962
20291075,-0.09513153554179153,-0.07613473939113877,0.12427632961772159,-0.06468139993732631
20291076,0.029441761409556785,-0.031133622006249927,-0.23687794345286603,0.05950700792824187
20291077,-0.016864144945952952,-0.012985591065136902,-0.06540480547875457,-0.1017720417879519
20291078,-0.022098569159878227,-0.15489419400103357,0.006479287279128137,0.02035860786414848
20291079,0.296298407208537,0.23350366488414231,0.05490296068050105,0.25248333321544747
20291080,-0.18390976994599353,-0.2170894458246761,-0.0943126256217906,-0.12179168947991112
20291081,-0.24066952637917063,-0.27115857933105,0.026919038908748097,-0.23846298060648471
20291082,0.019218885924710168,0.006665276818372419,-0.059186489492813535,-0.008569993026060442
20291083,0.2803851576641968,0.3053938648072356,0.07104718481766198,0.3554702322577062
20291084,0.16062033178157184,0.2573870735375542,0.14629390768661074,0.34266773655059174
20291085,0.08394576597518559,0.047541841716644676,-0.037357890636232315,0.05847512917396648
20291086,0.12109967904892685,0.1478509581911603,0.01869694333833596,0.026078935725785606
20291087,0.030941596427873478,0.08712854656455682,0.023976362602810736,0.0862248685803666
20291088,0.050061493241374745,0.17433508466704242,0.07271500135803016,0.20267118614132784
20291089,-0.18229294779624813,-0.22359274021811956,0.15152533223049938,-0.22439163398931652
20291090,-0.14155142935869333,-0.12343360747039002,0.06989531152359477,-0.03516786777652524
20291091,-0.07147313796286393,0.0907671517763866,0.05219725830745772,0.05232285206635361
20291092,-0.13628400877436508,-0.08949828944777655,-0.10013198549285938,-0.23251767917923521
20291093,0.3026427093360166,0.24909597312082088,0.09192788794266706,0.2577387157081523
20291094,0.05153433122936175,-0.0041215528120808744,-0.07410984792506467,-0.18203361105582005
20291095,0.2198188199545319,0.10506060093909793,-0.23059363472611905,0.006905188640528923
20291096,-0.06852746198688993,-0.15794186332932628,0.07141614423216788,-0.07811382162815537
20291097,0.045579986206644454,-0.07512684874713646,0.0652908180173625,0.0002729679262763388
20291098,-0.043414224440195145,-0.0015838281548607729,0.2312835588345448,0.07141860831553135
20291099,-0.018216996132474617,-0.16721385731924035,0.07641659418323576,-0.08263129082565172
20291100,0.2238233794534375,0.18717669135446469,-0.07407385188462508,0.20318412587092405
20291101,0.019425863157237874,0.0055973926836556855,-0.16137624863080346,0.02723080038172092
20291102,0.11118576957785348,-0.12198476466963672,0.0590485046711284,-0.022845315676050516
20291103,0.005867354591654922,-0.04481813723820986,0.10687224406517463,-0.017014000855377954
20291104,-0.03653298137615813,0.049815595014721305,0.22355340915014046,0.024798086225565858
20291105,0.22831388549827766,0.24183676074437566,0.07055823860169075,0.19912560274727692
20291106,-0.1071032186579954,0.006911250130301555,0.1818309986106066,-0.1141665854294226
20291107,-0.3530881603420804,-0.3677241019849856,-0.03611002790099282,-0.29644016828856246
20291108,-0.09473557909695592,-0.09210800629385395,-0.07374088851055878,-0.25629288559315017
20291109,-0.01998980112412495,-0.025815199054416305,0.1551759306650822,0.033311085948337836
20291110,0.038095809465244136,0.08040927560454143,0.09696133426413789,-0.07785585193958654
20291111,0.3788103309062118,0.36198872427268675,0.15705672377805135,0.16399373074124968
20291112,-0.13678495367048288,-0.14072373149428682,-0.021360650330866413,-0.12541526371004097
20291113,0.17879233286349694,0.1736151627784693,0.14426313107180994,0.26657867701294763
20291114,-0.1810510844010819,-0.1408377191266442,0.20913999462411703,-0.05762322927218098
20291115,-0.14840567539240065,0.08741051597091462,-0.06749557549428806,0.003359605246478017
20291116,-0.09638839728714092,-0.050910476220259536,0.03305936347373666,-0.03654770564561443
20291117,0.052254252038153766,-0.02037378944661812,-0.0508744038213024,-0.1497454049191331
20291118,0.006944236134806312,-0.11110194545404035,-0.0076971533140012946,0.03885443460502656
20291119,-0.04989651138935991,0.025368247548593854,0.10456249813696693,0.20233822526422157
20291120,0.03946965834202222,0.08413187170337139,0.07317095120359844,0.026027941717580133
20291121,0.022968473470501915,0.0376789118431935,-0.042097369294113084,0.0962136948935557
20291122,-0.04325524192825357,-0.14026178161578573,0.07045025048037194,-0.20567383333036757
20291123,-0.03872873984297378,-0.04954262463197069,-0.02982871884428249,-0.12431139341476961
20291124,0.15952545221820064,0.09953820011883527,0.07218705943158268,0.2894389909267056
20291125,0.2874163842300655,0.10579852087488534,0.1128595854582949,0.1825645486706652
20291126,0.05217326094716466,-0.019659866907116484,0.055343912175886155,0.05088002159889296
20291127,0.30605033449763214,0.22725834250077084,-0.08720340763496946,0.1315735401127368
20291128,-0.11917089121537157,-0.08219708162783124,-0.056225815166656375,-0.07713593652962696
20291129,-0.15029846718551632,-0.16449915186441272,-0.0716141224545857,-0.24251550443504885
20291130,-0.001097879233407823,-0.17184235512785812,-0.06473287939054868,-0.11657830205278719
20291131,0.014650388458917507,-0.03142159076167915,-0.06364099949721413,-0.027749739406400117
20291132,-0.2685664577198612,-0.15889875950622132,-0.10917899032334571,-0.2578137068966898
20291133,0.209262981095619,0.12960393799036848,-0.15459999401804858,0.082139348628846
20291134,0.1377388487421323,0.10926314496364328,0.00010198878124553548,-0.17027499269314697
20291135,0.10416354202209469,0.10085205756548114,0.058487566374277954,0.11057000802716624
20291136,-0.052680205183355706,0.001103880229145387,0.020967693556067438,0.08197136836652211
20291137,-0.052488226301011166,-0.3167236355286544,-0.2820409755244184,-0.24411131692712584
20291138,-0.12149563549376245,-0.104973610377562,-0.09822119567952392,-0.1400445447699278
20291139,-0.16420193780531211,-0.1095811104644297,-0.04566697663770682,-0.29576824723926687
20291140,-0.08545460000361219,-0.08769548505180812,-0.059207487183069965,-0.19273935313142723
20291141,-0.2910969793650147,-0.3511868962695549,0.06780454150806128,-0.16424570113473552
20291142,-0.04521402646217518,-0.1269552253753267,-0.05950445451669667,-0.24284246601707216
20291143,0.17821639621646332,0.04554105880131866,0.07335093140579643,0.014950243346827171
20291144,0.11529531752804122,0.032765444953682235,-0.02867684555021527,0.14801460828768861
20291145,0.0780004199625782,-0.005954353953406504,-0.10802411735924186,-0.12305154144734035
20291146,0.02146263911211195,-0.025719209469273228,0.023271440144201887,0.01587413478960863
20291147,-0.05803161652870968,-0.08934830572099049,0.24075051747015974,0.026564878627508316
20291148,0.03688394277044423,-0.041545492319738066,-0.0767075621767892,-0.04483573180277403
20291149,-0.032972373042674294,-0.04202544024545346,-0.03396826349483658,0.07299942256990091
20291150,0.16745957946509596,0.3329458754178345,-0.08810930798603275,0.16876317033223187
20291151,0.1858925518402082,0.11020204309332399,0.0497795242579312,0.18534522194163408
20291152,0.16337702854523792,0.17570593592986697,0.028502864688090532,0.18561519022036893
20291153,0.08439871615071723,0.12798711341561478,-0.1175840657659925,-0.03324509370242487
20291154,0.03560008399476514,-0.09538665056139718,-0.03684194738993137,0.04497971488476595
20291155,-0.005549389567771783,-0.01052585794584555,-0.10839307677374775,0.00638624961584973
20291156,-0.12857185711018063,0.037846893617193886,-0.007988121307554734,-0.015736151002699712
20291157,0.15454899962742583,0.21011520252912444,0.1275729669879817,0.19459613495961461
20291158,-0.11481537032217988,-0.10682740924063769,0.10928097910459125,-0.2619862166269138
20291159,0.15195428504573796,0.2591628808627011,-0.015766265712545132,0.19488710077113994
20291160,0.0700872904059393,0.0652219234301852,0.20141284460974937,0.14280422050810618
20291161,0.06755856856505735,0.009056017423342184,0.0443081261111119,0.17897697021103337
20291162,-0.10982991872129515,-0.0880884424159876,-0.23308036118648812,-0.12080780508629968
20291163,-0.18619251884387153,0.03382732973932753,0.035081141078427566,-0.05650736038674364
20291164,-0.048480667132068944,-0.08972626471249134,-0.10884902661931604,-0.036721685203021326
20291165,-0.011365749768803939,0.010837824097560553,0.1314065452947992,-0.03850947513775427
20291166,-0.18439571649192812,-0.12154081283834997,0.005981342053046991,-0.25653585704401155
20291167,0.23566607675806617,0.15153755819556158,0.11038185800803572,0.260873347389018
20291168,0.023418423975996923,0.058808619272813355,-0.05118336983507563,-0.05738025782131962
20291169,-0.036272010082971026,0.019815849982973987,0.020193778686616023,-0.048576292287022316
20291170,0.04736179020840469,-0.020322794979510863,-0.16479587247256552,-0.07676997952956417
20291171,-0.1449800522105653,-0.1427935069239344,-0.0636379998271775,-0.265075853594657
20291172,-0.3169301377205015,-0.3245737837886367,-0.15123436423694595,-0.28148692529419383
20291173,0.0010768815431513891,0.0019107926792543794,0.05554489006834059,-0.04710646499168819
20291174,-0.0478207397240096,-0.029945750890104345,0.0862015178427339,-0.14049149225361104
20291175,0.05423103459229517,0.03734594796972845,-0.0016588175302582682,-0.027947716144139004
20291176,0.17028526863960464,0.076734674298283,-0.009715931248655569,0.08812964476921797
20291177,0.0812610612923987,-0.024807308410413998,-0.2295917449338835,-0.12617717418558153
20291178,-0.13287638361274956,-0.11259278369829377,-0.033905270424067276,-0.16395473532321023
20291179,-0.17417884034715478,-0.16953560540988855,-0.0685694573674028,-0.18661707249922935
20291180,0.12788793234182821,0.13233664149241045,-0.02148963614244165,0.19081357940978536
20291181,0.12718600955325599,0.17560094732111672,0.09783123857476157,0.08592490382621677
20291182,0.1242313345671721,0.06143033481703364,-0.10608033117550342,-0.0904603709089621
20291183,-0.02452830188955128,-0.07244214003766604,-0.012190659028878122,-0.03298712401385602
20291184,-0.04735279119829479,-0.11362767141311757,0.19987401388095646,-0.053546708263284885
20291185,-0.16498485168487342,-0.18755465034596555,-0.034346221919452385,-0.1333103360392643
20291186,-0.0030446650871828974,0.07700764468103363,-0.15279719232603192,0.11747819631523664
20291187,0.048660647334266956,0.01793805372361254,0.03560008399476514,0.1032988623865745
20291188,-0.0971143174360062,-0.038560816156695515,0.08554758977474783,-0.13710189053171806
20291189,-0.08429972703950835,-0.10801528035678327,-0.043639199692942644,-0.05264381435329392
20291190,-0.11616222216862826,0.01561330595842864,-0.04342922279037831,-0.042481008482697924
20291191,0.21701412847027968,0.10272685415030686,0.07723550410323668,0.06950783283159696
20291192,-0.18817230106804958,-0.2449624216105971,-0.17131115579213324,-0.21904626207036668
20291193,-0.07293097760066776,-0.004202544024545346,-0.05923748388343631,-0.2383789904753228
20291194,0.1875903650809427,0.09762440776504518,0.14249632542023283,0.10804730444476622
20291195,-0.04258631551008433,-0.1482469152298755,-0.1893601704025564,-0.06127080068264283
20291196,-0.08719140895482293,-0.0932058871739279,0.1516633170521845,-0.045384667302868206
20291197,0.04390317065616639,-0.03579811590929633,-0.06520382758630014,-0.17493044567755223
20291198,0.05681075082379988,0.11684932186448209,-0.019665836760168545,0.05365769522232033
20291199,-0.045301016893237546,-0.15344535120028024,0.09023607404200581,-0.1097541038958787
20291200,-0.06850346462659687,-0.16746283030570522,-0.004193538711213488,0.017892897585036937
20291201,0.05770765216475328,0.01457841824360484,0.0510183879830608,0.09157923944194094
20291202,-0.01713711491928659,0.02101571979726245,0.0604583495883461,-0.06227568260904474
20291203,-0.09664936858032801,0.09534765479243282,0.08346281909928761,0.18949973378660911
20291204,-0.16576776556443473,-0.07388498348934791,0.011494735580379174,-0.0006749206968371016
20291205,0.23569607345843244,0.32121114863409334,0.11309056005111567,0.2508545246004139
20291206,0.11960584337068339,-0.0017458105797897154,-0.01728409875108163,0.23366654418762905
20291207,0.05271920089383193,0.10531857294916994,0.01966883643020518,0.18150567308851634
20291208,0.15767765547563445,0.15887476210993554,0.04354620992180701,0.36705187141543083
20291209,-0.16823949367462065,-0.08677458496934173,-0.07322494526425784,-0.22342874712849556
20291210,-0.15050844408808067,-0.18347209330284905,-0.01074181840118419,-0.14559989201678253
20291211,-0.12019677836790019,-0.2458623239713135,-0.11456939737917594,-0.21858131670143444
20291212,-0.07939526652961272,-0.05296525327722853,0.0007169211387553818,-0.06705712079019291
20291213,-0.06886042536095624,0.09659251972475709,-0.11101178871572873,-0.16436568703639545
20291214,0.15112637611562713,0.0868975716253063,0.24316525184964966,0.2897029599103575
20291215,-0.06850946396667014,0.009451974462057377,0.20785613584843793,0.07737890798048831
20291216,0.12157962625478816,-0.013549529877852483,0.0859405465495468,0.14086344854875685
20291217,0.19840717523304272,0.10252887563094926,0.073149953513342,0.05947401180528539
20291218,0.14573596905979694,0.03802687408933715,-0.1642289348356418,0.05526850595210487
20291219,0.16170921200486973,0.05996349396906601,-0.08697543271218532,0.13368529198195156
20291220,0.30411854699404023,0.25837996580887784,-0.10847406786473686,0.19042362522939058
20291221,-0.023529411767352362,-0.21837630620050047,-0.16631670518113864,-0.1070634200511548
20291222,0.03465818760326226,-0.04562804936285458,-0.03324834268604456,0.053936662443679666
20291223,-0.01224165341950089,-0.0025347249826843804,-0.26113927470915693,0.03833849522788887
20291224,0.2793322734813385,0.28888665583716205,-0.1401925788320984,0.35987371484862557
20291225,0.012730599635472132,0.010867820842917765,-0.1520742718472033,-0.025260031946956585
20291226,0.08442871285108357,0.20474578511018354,0.06282808891728647,0.15917629678960352
20291227,0.17854036058041975,0.2160125626663522,0.01769205387606377,0.2122610593314977
20291228,-0.017218106010275694,0.06520092570843514,-0.005198428173485675,-0.06999677538086117
20291229,-0.13046164923325967,0.01786006218568379,-0.08166001740727094,-0.18058178164573488
